gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
fabp3	10734.6993224752	0.079708097987861	0.120327423226771	0.662426700833127	0.507697796372009	0.633788728077235
fabp7a	21627.9847624616	-0.0448402358820928	0.1181016294551	-0.379674997618387	0.704186681834921	0.796110105653569
fabp7b	149.088212011598	0.60204678345273	0.254519590533636	2.3654241396132	0.0180094324510144	0.0445439309715215
fads2	230.969814811565	-0.248234614375542	0.250379707799858	-0.99143263867841	0.321474369471431	0.451699734709909
faf1	2060.30694760397	0.0952716510621191	0.0869396273561296	1.09583689232827	0.273150160388569	0.399982341974446
faf2	1514.17628032782	-0.157162696685602	0.0833409014746419	-1.88578109793331	0.0593244591208805	0.119055783786585
fah	306.047963720543	0.148170776661191	0.177041407721994	0.836927239608612	0.402633467886004	0.535896456385969
fahd1	229.758061869002	0.263506986478241	0.169568410783938	1.55398629532477	0.120187685675151	0.211779787455523
fahd2a	2111.63516421741	0.614980245958718	0.174079818652439	3.53274865931796	0.000411263262585452	0.00178144996861031
faim2a	547.123972105323	-0.576879827846031	0.139309114203114	-4.14100564163327	3.45786454664867e-05	0.000206137889510443
faima	161.739343592558	0.195235411258408	0.179560943829898	1.08729330050392	0.276907208444948	0.404148654169802
