Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PIWI-interacting RNA (piRNA) Biogenesis	1/29	0.38205524392834184	0.5870410428627548	0	0	2.1388283972125435	2.0579594307268625	HENMT1
Downregulation of ERBB2 Signaling	1/29	0.38205524392834184	0.5870410428627548	0	0	2.1388283972125435	2.0579594307268625	EGF
Energy Dependent Regulation of mTOR by LKB1-AMPK	1/29	0.38205524392834184	0.5870410428627548	0	0	2.1388283972125435	2.0579594307268625	TSC1
Cellular Responses to Stimuli	16/887	0.388738141465509	0.5960651502471138	0	0	1.103355182798223	1.0425043944311436	ERO1A;MEF2C;EGLN3;EGF;AQP8;NR1D1;ADCY1;ADCY7;GNGT2;CAPZB;CAPNS2;MAPKAPK2;ME1;TXNIP;GNB3;VCL
Oncogenic MAPK Signaling	2/82	0.39165127946247413	0.5964567993322923	0	0	1.497782874617737	1.4039968458919196	SPRED3;VCL
Signaling by Insulin Receptor	2/82	0.39165127946247413	0.5964567993322923	0	0	1.497782874617737	1.4039968458919196	FGF6;IRS2
Downstream Signaling of Activated FGFR2	1/30	0.3922351778217792	0.5964567993322923	0	0	2.0649705634987385	1.9325928908084755	FGF6
Laminin Interactions	1/30	0.3922351778217792	0.5964567993322923	0	0	2.0649705634987385	1.9325928908084755	LAMA2
Negative Regulation of FGFR4 Signaling	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	FGF6
Nicotinate Metabolism	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	NMNAT1
Downstream Signaling of Activated FGFR1	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	FGF6
FGFR1 Mutant Receptor Activation	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	FGF6
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	GRIP1
Interaction Between L1 and Ankyrins	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	SCN4B
Tight Junction Interactions	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	F11R
Trafficking of AMPA Receptors	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	GRIP1
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	ELOVL3
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2	1/31	0.4022479098800671	0.599300529699857	0	0	1.9960365853658537	1.8177639494390656	ELOVL3
Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds	2/84	0.40323292318340265	0.599554406995928	0	0	1.4611024091892295	1.327032982949334	SLC13A2;RHCG
PINK1-PRKN Mediated Mitophagy	1/32	0.4120961781902375	0.6114975547339009	0	0	1.931549960660897	1.712316171130387	MTERF3
Peptide Hormone Metabolism	2/86	0.41470900865238586	0.6129032738316386	0	0	1.4261686325906509	1.255282523765974	PCSK1;GNB3
TP53 Regulates Metabolic Genes	2/86	0.41470900865238586	0.6129032738316386	0	0	1.4261686325906509	1.255282523765974	DDIT4;TSC1
Nuclear Events Mediated by NFE2L2	2/87	0.4204057463833241	0.6147169297388763	0	0	1.4093182227019247	1.221223525556798	EGF;ME1
Negative Regulation of FGFR1 Signaling	1/33	0.4217826759757235	0.6147169297388763	0	0	1.87109375	1.6152499022110665	FGF6
Amino Acid Transport Across the Plasma Membrane	1/33	0.4217826759757235	0.6147169297388763	0	0	1.87109375	1.6152499022110665	SLC16A10
FGFR2 Mutant Receptor Activation	1/33	0.4217826759757235	0.6147169297388763	0	0	1.87109375	1.6152499022110665	FGF6
Sialic Acid Metabolism	1/33	0.4217826759757235	0.6147169297388763	0	0	1.87109375	1.6152499022110665	NEU3
Synthesis of Bile Acids and Bile Salts	1/33	0.4217826759757235	0.6147169297388763	0	0	1.87109375	1.6152499022110665	CYP46A1
TNFR1-induced NF-kappa-B Signaling Pathway	1/33	0.4217826759757235	0.6147169297388763	0	0	1.87109375	1.6152499022110665	USP2
Clathrin-mediated Endocytosis	3/145	0.4276209165903014	0.6219940604949838	0	0	1.2655966473688758	1.075147366528102	EGF;CFTR;DNM1
Negative Regulation of FGFR2 Signaling	1/34	0.43131005252028104	0.6236624727994634	0	0	1.81430155210643	1.525697099182409	FGF6
Signalling to ERKs	1/34	0.43131005252028104	0.6236624727994634	0	0	1.81430155210643	1.525697099182409	MAPKAPK2
Metabolic Disorders of Biological Oxidation Enzymes	1/34	0.43131005252028104	0.6236624727994634	0	0	1.81430155210643	1.525697099182409	CYP24A1
Toll Like Receptor 4 (TLR4) Cascade	3/148	0.4406446933464693	0.6334788138064125	0	0	1.2392214935477046	1.0155623524307067	MEF2C;MAPKAPK2;DNM1
RHOBTB GTPase Cycle	1/35	0.4406809139522869	0.6334788138064125	0	0	1.7608500717360114	1.442900799000899	VIM
Transcriptional Regulation by NPAS4	1/35	0.4406809139522869	0.6334788138064125	0	0	1.7608500717360114	1.442900799000899	SRF
RAF MAP Kinase Cascade	5/265	0.4420017205019287	0.6341389206421433	0	0	1.152124881291548	0.9406425713080586	SPRED3;FGF6;EGF;IRS2;VCL
Chaperonin-mediated Protein Folding	2/91	0.4429027982299388	0.634195446492675	0	0	1.345703192110779	1.095947341021233	GNGT2;GNB3
Cleavage of the Damaged Purine	1/36	0.4498978237617553	0.6367784582474075	0	0	1.710452961672474	1.3661982705662747	MPG
Recognition and Association of DNA Glycosylase With Site Containing an Affected Purine	1/36	0.4498978237617553	0.6367784582474075	0	0	1.710452961672474	1.3661982705662747	MPG
Depurination	1/36	0.4498978237617553	0.6367784582474075	0	0	1.710452961672474	1.3661982705662747	MPG
Regulation of TP53 Degradation	1/36	0.4498978237617553	0.6367784582474075	0	0	1.710452961672474	1.3661982705662747	USP2
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	1/36	0.4498978237617553	0.6367784582474075	0	0	1.710452961672474	1.3661982705662747	COL1A2
Signaling by High-Kinase Activity BRAF Mutants	1/36	0.4498978237617553	0.6367784582474075	0	0	1.710452961672474	1.3661982705662747	VCL
Deubiquitination	5/268	0.451621193968055	0.6376365905129473	0	0	1.1388067408346243	0.9052505938882688	ZRANB1;USP2;FOXK1;CFTR;DDB2
Post-translational Modification Synthesis of GPI-anchored Proteins	2/93	0.4539695291151962	0.6376365905129473	0	0	1.3159928756259032	1.0392727364805356	NRN1L;CNTN5
Signaling by ALK Fusions and Activated Point Mutants	2/93	0.4539695291151962	0.6376365905129473	0	0	1.3159928756259032	1.0392727364805356	LMO7;VCL
Signaling by ALK in Cancer	2/93	0.4539695291151962	0.6376365905129473	0	0	1.3159928756259032	1.0392727364805356	LMO7;VCL
Regulation of TP53 Expression and Degradation	1/37	0.4589633036116017	0.6416686308791092	0	0	1.6628556910569106	1.2950071037413764	USP2
Fatty acyl-CoA Biosynthesis	1/37	0.4589633036116017	0.6416686308791092	0	0	1.6628556910569106	1.2950071037413764	ELOVL3
Signaling by TGF-beta Receptor Complex	2/94	0.45945566368653606	0.6416686308791092	0	0	1.3016221247174578	1.012288226217983	COL1A2;F11R
MAPK1 MAPK3 Signaling	5/271	0.4611969566467521	0.6424618614845057	0	0	1.1257890095609393	0.8712819887926783	SPRED3;FGF6;EGF;IRS2;VCL
Generic Transcription Pathway	21/1230	0.46240685943295934	0.6424618614845057	0	0	1.0411685089104443	0.8030638151694547	MEF2C;TRPC3;UCMA;SRF;USP2;IHH;TSC1;NR1D1;NDRG1;RUNX2;FOXO1;ESR2;DDB2;COL1A1;COL1A2;RGCC;CCNG2;DDIT4;TXNIP;SP7;PCK1
Signaling by Interleukins	8/452	0.4671158495819261	0.6424618614845057	0	0	1.0792287614717522	0.8214851687963693	MEF2C;COL1A2;MAPKAPK2;IL1RAPL1;IRS2;VIM;RAG2;FOXO1
Apoptotic Cleavage of Cellular Proteins	1/38	0.4678798339071944	0.6424618614845057	0	0	1.6178312458800264	1.2288136618228402	VIM
DNA Damage Recognition in GG-NER	1/38	0.4678798339071944	0.6424618614845057	0	0	1.6178312458800264	1.2288136618228402	DDB2
Regulation of Ornithine Decarboxylase (ODC)	1/38	0.4678798339071944	0.6424618614845057	0	0	1.6178312458800264	1.2288136618228402	OAZ2
Resolution of Abasic Sites (AP Sites)	1/38	0.4678798339071944	0.6424618614845057	0	0	1.6178312458800264	1.2288136618228402	MPG
Signaling by FGFR1 in Disease	1/38	0.4678798339071944	0.6424618614845057	0	0	1.6178312458800264	1.2288136618228402	FGF6
Mitochondrial Fatty Acid Beta-Oxidation	1/38	0.4678798339071944	0.6424618614845057	0	0	1.6178312458800264	1.2288136618228402	ACOT9
Protein Folding	2/97	0.47571976709670266	0.6484552550803329	0	0	1.2603251247384517	0.9363287103331994	GNGT2;GNB3
Mitochondrial Biogenesis	2/97	0.47571976709670266	0.6484552550803329	0	0	1.2603251247384517	0.9363287103331994	MEF2C;NR1D1
Ovarian Tumor Domain Proteases	1/39	0.47664985461747295	0.6484552550803329	0	0	1.5751765083440308	1.1671634441437313	ZRANB1
Formation of Fibrin Clot (Clotting Cascade)	1/39	0.47664985461747295	0.6484552550803329	0	0	1.5751765083440308	1.1671634441437313	SERPING1
Glycosphingolipid Catabolism	1/39	0.47664985461747295	0.6484552550803329	0	0	1.5751765083440308	1.1671634441437313	NEU3
MyD88 Cascade Initiated on Plasma Membrane	2/98	0.48107500875715414	0.6508661883185027	0	0	1.2471330275229358	0.9125672413629928	MEF2C;MAPKAPK2
Toll Like Receptor 10 (TLR10) Cascade	2/98	0.48107500875715414	0.6508661883185027	0	0	1.2471330275229358	0.9125672413629928	MEF2C;MAPKAPK2
Toll Like Receptor 5 (TLR5) Cascade	2/98	0.48107500875715414	0.6508661883185027	0	0	1.2471330275229358	0.9125672413629928	MEF2C;MAPKAPK2
MAP2K and MAPK Activation	1/40	0.4852757659100546	0.6553448875409179	0	0	1.5347091932457786	1.1096530044697448	VCL
PIP3 Activates AKT Signaling	5/281	0.49274186423405864	0.6583465715575433	0	0	1.084440418679549	0.7675342259844609	FGF6;EGF;IRS2;FOXO1;ESR2
RET Signaling	1/41	0.4937599286681575	0.6583465715575433	0	0	1.496265243902439	1.055923142168636	IRS2
Diseases Associated With Glycosaminoglycan Metabolism	1/41	0.4937599286681575	0.6583465715575433	0	0	1.496265243902439	1.055923142168636	VCAN
Dual Incision in GG-NER	1/41	0.4937599286681575	0.6583465715575433	0	0	1.496265243902439	1.055923142168636	DDB2
Signaling by FGFR4	1/41	0.4937599286681575	0.6583465715575433	0	0	1.496265243902439	1.055923142168636	FGF6
Signaling by RAF1 Mutants	1/41	0.4937599286681575	0.6583465715575433	0	0	1.496265243902439	1.055923142168636	VCL
MTOR Signalling	1/41	0.4937599286681575	0.6583465715575433	0	0	1.496265243902439	1.055923142168636	TSC1
Signaling by TGFB Family Members	3/161	0.4956373852904949	0.6589295146354366	0	0	1.1365030674846626	0.7977236610004801	COL1A2;MYF6;F11R
Biological Oxidations	4/222	0.4976528771378265	0.6589295146354366	0	0	1.0982639378969654	0.7664262115020932	CYP24A1;AHRR;DPEP1;CYP46A1
RHOF GTPase Cycle	1/42	0.5021046652209801	0.6589295146354366	0	0	1.4596966091612136	1.0056531393547812	CAPZB
Deactivation of the Beta-Catenin Transactivating Complex	1/42	0.5021046652209801	0.6589295146354366	0	0	1.4596966091612136	1.0056531393547812	BCL9L
Regulation of Beta-Cell Development	1/42	0.5021046652209801	0.6589295146354366	0	0	1.4596966091612136	1.0056531393547812	FOXO1
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	2/102	0.5021557668303244	0.6589295146354366	0	0	1.1970030581039754	0.8245494697311581	MEF2C;MAPKAPK2
MyD88 Dependent Cascade Initiated on Endosome	2/103	0.5073393383369666	0.6589295146354366	0	0	1.1850909861628365	0.8041733445300521	MEF2C;MAPKAPK2
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	2/103	0.5073393383369666	0.6589295146354366	0	0	1.1850909861628365	0.8041733445300521	ADIPOQ;PDK4
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	2/103	0.5073393383369666	0.6589295146354366	0	0	1.1850909861628365	0.8041733445300521	ADIPOQ;PDK4
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	2/103	0.5073393383369666	0.6589295146354366	0	0	1.1850909861628365	0.8041733445300521	ADIPOQ;PDK4
Protein Localization	3/164	0.5079476447519309	0.6589295146354366	0	0	1.115154517395115	0.7553799080367124	MLYCD;AGXT;CRAT
Disorders of Transmembrane Transporters	3/164	0.5079476447519309	0.6589295146354366	0	0	1.115154517395115	0.7553799080367124	ABCA1;SLC12A3;CFTR
Amine Ligand-Binding Receptors	1/43	0.5103122599758136	0.6589295146354366	0	0	1.424869337979094	0.9585558637014526	DRD4
Assembly and Cell Surface Presentation of NMDA Receptors	1/43	0.5103122599758136	0.6589295146354366	0	0	1.424869337979094	0.9585558637014526	CASK
Base-Excision Repair, AP Site Formation	1/43	0.5103122599758136	0.6589295146354366	0	0	1.424869337979094	0.9585558637014526	MPG
Formation of Incision Complex in GG-NER	1/43	0.5103122599758136	0.6589295146354366	0	0	1.424869337979094	0.9585558637014526	DDB2
Signaling by FGFR2 in Disease	1/43	0.5103122599758136	0.6589295146354366	0	0	1.424869337979094	0.9585558637014526	FGF6
Signaling by SCF-KIT	1/43	0.5103122599758136	0.6589295146354366	0	0	1.424869337979094	0.9585558637014526	PTPRU
Signaling by WNT	5/287	0.5113446883046716	0.6591062882526065	0	0	1.0610388757551878	0.7116508479297233	ZRANB1;GNGT2;GNB3;PRICKLE1;BCL9L
Cargo Recognition for Clathrin-Mediated Endocytosis	2/105	0.5176006160735112	0.6600888072911277	0	0	1.1619607493839257	0.7652108149783529	EGF;CFTR
Netrin-1 Signaling	1/44	0.5183849600737389	0.6600888072911277	0	0	1.3916619398752128	0.9143735899634124	TRPC3
Bile Acid and Bile Salt Metabolism	1/44	0.5183849600737389	0.6600888072911277	0	0	1.3916619398752128	0.9143735899634124	CYP46A1
Elastic Fibre Formation	1/44	0.5183849600737389	0.6600888072911277	0	0	1.3916619398752128	0.9143735899634124	LOXL3
Smooth Muscle Contraction	1/44	0.5183849600737389	0.6600888072911277	0	0	1.3916619398752128	0.9143735899634124	VCL
TP53 Regulates Transcription of Cell Death Genes	1/44	0.5183849600737389	0.6600888072911277	0	0	1.3916619398752128	0.9143735899634124	NDRG1
Uptake and Actions of Bacterial Toxins	1/44	0.5183849600737389	0.6600888072911277	0	0	1.3916619398752128	0.9143735899634124	SV2B
Toll Like Receptor 3 (TLR3) Cascade	2/106	0.5226778455521698	0.661671748384671	0	0	1.1507292401787814	0.7465815993341745	MEF2C;MAPKAPK2
Apoptosis	3/168	0.5241148002964926	0.661671748384671	0	0	1.0878973786949246	0.7028301551907633	DIABLO;DAPK2;VIM
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	1/45	0.5263249758587848	0.661671748384671	0	0	1.3599639689578713	0.8728744217469863	VCL
Signaling by RAS Mutants	1/45	0.5263249758587848	0.661671748384671	0	0	1.3599639689578713	0.8728744217469863	VCL
Signaling by Moderate Kinase Activity BRAF Mutants	1/45	0.5263249758587848	0.661671748384671	0	0	1.3599639689578713	0.8728744217469863	VCL
Signaling Downstream of RAS Mutants	1/45	0.5263249758587848	0.661671748384671	0	0	1.3599639689578713	0.8728744217469863	VCL
Somitogenesis	1/45	0.5263249758587848	0.661671748384671	0	0	1.3599639689578713	0.8728744217469863	TBX6
Post-translational Protein Phosphorylation	2/107	0.527719179757883	0.661671748384671	0	0	1.1397116644823069	0.7284934308742553	VCAN;MATN3
Toll Like Receptor 7 8 (TLR7 8) Cascade	2/107	0.527719179757883	0.661671748384671	0	0	1.1397116644823069	0.7284934308742553	MEF2C;MAPKAPK2
Disease	35/2131	0.5307643422048983	0.6643580882020497	0	0	0.9982165576154126	0.6323074575669261	SPON1;DHH;IHH;ATP1A4;IRS2;ADCY1;CFP;ADCY7;FOXO1;RLBP1;SPRED3;FGF6;ADAMTS5;GNGT2;DBP;SV2B;CAPNS2;GYG2;GYG1;ABCA1;SLC12A3;EGF;LMO7;ESR2;COL1A1;VCAN;OPN1SW;COL1A2;CYP24A1;SERPING1;TXNIP;DPEP1;GNB3;CFTR;VCL
Axon Guidance	9/541	0.5336481249569895	0.6668336502009241	0	0	1.011812734962406	0.6354372165121442	COL2A1;TRPC3;COL5A2;COL9A1;IRS2;COL9A2;CACNA1S;SCN4B;DNM1
Cell Surface Interactions at the Vascular Wall	4/233	0.535595590612329	0.6681328045604646	0	0	1.0449177023849512	0.6524214285665534	COL1A1;MAG;COL1A2;F11R
Drug ADME	2/109	0.5376933945186035	0.6696147857287517	0	0	1.118294321072337	0.6938644764194055	GUK1;PCK1
MyD88-independent TLR4 Cascade	2/110	0.5426259311235188	0.6723445880587706	0	0	1.1078831124702684	0.6772878216095514	MEF2C;MAPKAPK2
TRIF (TICAM1)-mediated TLR4 Signaling	2/110	0.5426259311235188	0.6723445880587706	0	0	1.1078831124702684	0.6772878216095514	MEF2C;MAPKAPK2
Toll Like Receptor 9 (TLR9) Cascade	2/110	0.5426259311235188	0.6723445880587706	0	0	1.1078831124702684	0.6772878216095514	MEF2C;MAPKAPK2
Defective CFTR Causes Cystic Fibrosis	1/48	0.5493704831631218	0.6765909815764777	0	0	1.2729631551634666	0.7624823123792487	CFTR
Recycling Pathway of L1	1/48	0.5493704831631218	0.6765909815764777	0	0	1.2729631551634666	0.7624823123792487	DNM1
Gap Junction Trafficking	1/48	0.5493704831631218	0.6765909815764777	0	0	1.2729631551634666	0.7624823123792487	DNM1
Transcriptional Regulation by TP53	6/362	0.5497301725308881	0.6765909815764777	0	0	1.0078442967961874	0.6030211767251901	RGCC;DDIT4;USP2;TSC1;NDRG1;DDB2
Retrograde Transport at the Trans-Golgi-Network	1/49	0.5568011522469258	0.6807402791590322	0	0	1.2463795731707317	0.7298139452611976	USP6NL
Signaling by NOTCH3	1/49	0.5568011522469258	0.6807402791590322	0	0	1.2463795731707317	0.7298139452611976	EGF
Signaling by TGFBR3	1/49	0.5568011522469258	0.6807402791590322	0	0	1.2463795731707317	0.7298139452611976	MYF6
TP53 Regulates Transcription of Cell Cycle Genes	1/49	0.5568011522469258	0.6807402791590322	0	0	1.2463795731707317	0.7298139452611976	RGCC
Chondroitin Sulfate Dermatan Sulfate Metabolism	1/50	0.5641096589005535	0.6873919022364361	0	0	1.2208810353409656	0.6989624697257846	VCAN
Signaling by ERBB2	1/50	0.5641096589005535	0.6873919022364361	0	0	1.2208810353409656	0.6989624697257846	EGF
MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	2/115	0.5667373724816687	0.6881756662903613	0	0	1.0585911071418903	0.601130773776851	MEF2C;MAPKAPK2
Toll Like Receptor TLR6 TLR2 Cascade	2/115	0.5667373724816687	0.6881756662903613	0	0	1.0585911071418903	0.601130773776851	MEF2C;MAPKAPK2
Asymmetric Localization of PCP Proteins	1/51	0.5712980055752864	0.6881756662903613	0	0	1.19640243902439	0.6697990911223342	PRICKLE1
Cargo Trafficking to the Periciliary Membrane	1/51	0.5712980055752864	0.6881756662903613	0	0	1.19640243902439	0.6697990911223342	RHO
EPH-ephrin Mediated Repulsion of Cells	1/51	0.5712980055752864	0.6881756662903613	0	0	1.19640243902439	0.6697990911223342	DNM1
Gap Junction Trafficking and Regulation	1/51	0.5712980055752864	0.6881756662903613	0	0	1.19640243902439	0.6697990911223342	DNM1
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	1/51	0.5712980055752864	0.6881756662903613	0	0	1.19640243902439	0.6697990911223342	COL1A2
Apoptotic Execution Phase	1/52	0.5783681618108807	0.6927700125207062	0	0	1.172883787661406	0.642206248789451	VIM
COPI-independent Golgi-to-ER Retrograde Traffic	1/52	0.5783681618108807	0.6927700125207062	0	0	1.172883787661406	0.642206248789451	CAPZB
Signaling by FGFR1	1/52	0.5783681618108807	0.6927700125207062	0	0	1.172883787661406	0.642206248789451	FGF6
Class I MHC Mediated Antigen Processing & Presentation	6/373	0.5790319721634235	0.6927700125207062	0	0	0.9770796602019556	0.5338739650334982	WSB1;ASB10;RNF182;LMO7;ASB15;ASB16
Toll Like Receptor 2 (TLR2) Cascade	2/118	0.5807596436484725	0.6927700125207062	0	0	1.0310555731308657	0.5602944687792342	MEF2C;MAPKAPK2
Toll Like Receptor TLR1 TLR2 Cascade	2/118	0.5807596436484725	0.6927700125207062	0	0	1.0310555731308657	0.5602944687792342	MEF2C;MAPKAPK2
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha	1/53	0.5853220651427223	0.6948780525554724	0	0	1.1502696998123827	0.6160764505595727	EGLN3
RHOD GTPase Cycle	1/53	0.5853220651427223	0.6948780525554724	0	0	1.1502696998123827	0.6160764505595727	CAPZB
KEAP1-NFE2L2 Pathway	2/119	0.5853592290548817	0.6948780525554724	0	0	1.0221908570532423	0.5474134132200761	EGF;ME1
Gastrulation	2/120	0.589921499462409	0.6980421601355836	0	0	1.0134763904006634	0.5348781806903838	IHH;TBX6
L1CAM Interactions	2/120	0.589921499462409	0.6980421601355836	0	0	1.0134763904006634	0.5348781806903838	SCN4B;DNM1
FCGR3A-mediated IL10 Synthesis	2/121	0.5944464341724119	0.7022673764861882	0	0	1.0049083853724976	0.5226776415462933	ADCY1;ADCY7
Regulation of RAS by GAPs	1/55	0.5988887049929902	0.7030549301828747	0	0	1.1075542005420054	0.5678203331776994	SPRED3
Intrinsic Pathway for Apoptosis	1/55	0.5988887049929902	0.7030549301828747	0	0	1.1075542005420054	0.5678203331776994	DIABLO
Ion Transport by P-type ATPases	1/55	0.5988887049929902	0.7030549301828747	0	0	1.1075542005420054	0.5678203331776994	ATP1A4
Binding and Uptake of Ligands by Scavenger Receptors	2/122	0.5989340234030739	0.7030549301828747	0	0	0.9964831804281346	0.5108010963149648	COL1A1;COL1A2
Rab Regulation of Trafficking	2/123	0.6033842675426007	0.7071509887123473	0	0	0.9881972350696288	0.4992382566644444	TSC1;ULK1
HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand	1/56	0.6055051601181614	0.7085084226501857	0	0	1.0873614190687362	0.5455207359463682	CAPZB
Ub-specific Processing Proteases	3/190	0.6074779167326768	0.7089361687039768	0	0	0.9588268101440242	0.4779171131530589	USP2;CFTR;DDB2
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	2/124	0.6077971772448497	0.7089361687039768	0	0	0.9800471248809344	0.4879792260127563	VCAN;MATN3
Heparan Sulfate Heparin (HS-GAG) Metabolism	1/57	0.6120128006053098	0.7127237677935253	0	0	1.0678898083623694	0.5243361178287935	VCAN
Signaling by ERBB4	1/58	0.6184134105650546	0.7177159873622873	0	0	1.0491014120667523	0.5041961411887917	EGF
Glycosphingolipid Metabolism	1/58	0.6184134105650546	0.7177159873622873	0	0	1.0491014120667523	0.5041961411887917	NEU3
Aerobic Respiration and Respiratory Electron Transport	4/260	0.6221187827978047	0.7177159873622873	0	0	0.9334134615384616	0.4430206504452298	LDHB;PDK4;ME1;PDK2
RHOQ GTPase Cycle	1/59	0.6247087451899233	0.7177159873622873	0	0	1.0309608915054669	0.4850359083059905	CFTR
Cytoprotection by HMOX1	1/59	0.6247087451899233	0.7177159873622873	0	0	1.0309608915054669	0.4850359083059905	TXNIP
Regulation of RUNX2 Expression and Activity	1/59	0.6247087451899233	0.7177159873622873	0	0	1.0309608915054669	0.4850359083059905	RUNX2
Formation of Paraxial Mesoderm	1/59	0.6247087451899233	0.7177159873622873	0	0	1.0309608915054669	0.4850359083059905	TBX6
Iron Uptake and Transport	1/59	0.6247087451899233	0.7177159873622873	0	0	1.0309608915054669	0.4850359083059905	CYBRD1
Regulation of Complement Cascade	2/128	0.6250760161674268	0.7177159873622873	0	0	0.9487403524100771	0.44579602449257577	SERPING1;CFP
Formation of the Beta-Catenin TCF Transactivating Complex	1/60	0.6309005306878616	0.7232753747449627	0	0	1.0134353038445638	0.4667954623363504	BCL9L
Peptide Ligand-Binding Receptors	3/198	0.6352835568465084	0.7271674927512134	0	0	0.9191127890514392	0.4169866135985292	PMCH;UTS2;RXFP1
Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	1/61	0.6369904652786422	0.7279891031755911	0	0	0.9964939024390244	0.4494193396128809	TXNIP
Cellular Response to Hypoxia	1/62	0.6429802192486078	0.7325595067600238	0	0	0.9801079568172733	0.4328561702614967	EGLN3
TP53 Regulates Transcription of DNA Repair Genes	1/62	0.6429802192486078	0.7325595067600238	0	0	0.9801079568172733	0.4328561702614967	DDB2
Programmed Cell Death	3/202	0.648663573229005	0.7369897787479811	0	0	0.9004531861762802	0.3897531240408209	DIABLO;DAPK2;VIM
Signaling by FGFR in Disease	1/63	0.6488714356368095	0.7369897787479811	0	0	0.964250590086546	0.41705831897925977	FGF6
RNA Polymerase II Transcription	21/1360	0.650749432420613	0.7379839480147476	0	0	0.9334645936587684	0.401044960267153	MEF2C;TRPC3;UCMA;SRF;USP2;IHH;TSC1;NR1D1;NDRG1;RUNX2;FOXO1;ESR2;DDB2;COL1A1;COL1A2;RGCC;CCNG2;DDIT4;TXNIP;SP7;PCK1
Adaptive Immune System	13/854	0.6523208056081439	0.7386278660424521	0	0	0.9211080841072262	0.3935146948969946	WSB1;DAPP1;LMO7;DNM1;ASB15;ASB16;COL1A1;COL1A2;COL2A1;CAPZB;ASB10;RNF182;CTSB
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	2/135	0.6538872478325051	0.7390091683617518	0	0	0.8984847439700168	0.3816946000912212	ADIPOQ;PDK4
Synthesis of Substrates in N-glycan Biosythesis	1/64	0.654665730668291	0.7390091683617518	0	0	0.9488966318234612	0.4019815626244737	NEU3
Signaling by BRAF and RAF1 Fusions	1/65	0.6603646940203287	0.7443007883598193	0	0	0.9340224847560976	0.3875848002438614	VCL
Complement Cascade	2/139	0.6695450290038095	0.7534940999186602	0	0	0.8720730373445836	0.3498380800018019	SERPING1;CFP
Neutrophil Degranulation	7/478	0.6744142781237916	0.7578151277849018	0	0	0.8861811132650236	0.34907622347132483	SERPINB1;ARG1;CFP;EPX;GYG1;VCL;CTSB
Base Excision Repair	1/71	0.6926423135170272	0.7771108883361769	0	0	0.8537020905923345	0.3135148833843592	MPG
Degradation of Beta-Catenin by the Destruction Complex	1/72	0.6977163373681136	0.7816122135508852	0	0	0.8416351769151494	0.30294039782710525	ZRANB1
Plasma Lipoprotein Assembly, Remodeling, and Clearance	1/75	0.7124427795978865	0.7952628058351241	0	0	0.8073912326961108	0.2737505829438666	ABCA1
Signaling by FGFR2	1/75	0.7124427795978865	0.7952628058351241	0	0	0.8073912326961108	0.2737505829438666	FGF6
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	3/223	0.7131432769717145	0.7952628058351241	0	0	0.813622420524261	0.27506371503943194	COL1A1;COL1A2;COL2A1
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	1/76	0.7171908778736069	0.79856654480329	0	0	0.7965853658536586	0.26479553547605933	MAPKAPK2
Diseases of Programmed Cell Death	1/78	0.7264538593427707	0.8076586714143191	0	0	0.7758156477668673	0.2479354043416136	CAPNS2
