Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
extracellular matrix organization (GO:0030198)	21/92	1.9644e-13	1.8033444e-10	5.2525e-13	4.8218508e-10	-1.2118166276141993	35.45582209522603	col27a1a;col27a1b;col2a1a;col28a1a;col5a2a;col5a3b;col8a1a;col11a2;col17a1a;zgc:113232;col10a1a;col11a1b;col8a2;col4a5;col9a3;col9a2;col9a1a;loxl3a;col1a1a;col1a1b;col1a2
notochord morphogenesis (GO:0048570)	6/15	2.51269103346e-6	5.7666259218102e-4	9.55440508548e-6	0.00219273596711821	-2.624105940006256	33.83563201814143	col27a1a;col27a1b;col8a1a;fbn2b;loxl5b;ngs
entrainment of circadian clock by photoperiod (GO:0043153)	3/8	0.0012677818666351	0.14547796919637845	0.00224922644737592	0.18770817079010016	-3.390705551737746	22.61765549723996	per2;per3;per1a
pyrimidine dimer repair (GO:0006290)	2/6	0.01196531135148581	0.4576731591943323	0.01603738302583007	0.5031595967231233	-4.855453875701777	21.48899360524863	cry-dash;ddb2
response to light stimulus (GO:0009416)	14/84	1.4761602466e-7	4.517050354727e-5	1.4444008443e-7	4.419866583768e-5	-1.325649107437397	20.850672639874546	per2;per3;cry5;rhol;opn4a;rlbp1a;opn1sw1;opn1sw2;per1a;rho;opn1lw2;opn1mw1;npas2;ddb2
skeletal system development (GO:0001501)	18/137	1.1334075909e-7	4.517050354727e-5	6.308312029e-8	2.895515221424e-5	-1.220741505102137	19.52315651876011	col27a1a;col27a1b;col2a1a;cmn;egf;vcanb;col11a2;spp1;myhz2;matn1;camk1da;and2;and1;wisp3;col1a1a;col1a1b;col1a2;ucmab
photoperiodism (GO:0009648)	4/16	0.0010153294785597	0.13315320875968717	0.00139029608473806	0.1418102006432825	-2.812929463878709	19.388234781524165	per2;per3;per1a;npas2
quaternary ammonium group transport (GO:0015697)	2/6	0.01196531135148581	0.4576731591943323	0.01603738302583007	0.5031595967231233	-4.112556073147927	18.201118457608477	slc25a47a;slc22a21
AMP biosynthetic process (GO:0006167)	2/6	0.01196531135148581	0.4576731591943323	0.01603738302583007	0.5031595967231233	-3.8987185274894	17.25472832213345	adssl1;adss
cellular response to radiation (GO:0071478)	8/47	6.084999335233e-5	0.01117205877948899	6.380282656319e-5	0.01171419895700214	-1.7435732805551285	16.925038182692273	opn1sw1;opn1sw2;rhol;rho;opn4a;opn1lw2;opn1mw1;bbc3
cardiac cell development (GO:0055006)	3/13	0.00580166759541624	0.313290050152477	0.00695459960029891	0.3546845796152445	-3.195607826356892	16.456133655356677	fbn2b;mef2ca;mef2cb
response to hydrogen peroxide (GO:0042542)	2/8	0.02148063678002576	0.5329520152449635	0.02493314435466147	0.5201960572177099	-4.1663847953377475	16.00143146289366	per2;per1a
purine ribonucleoside monophosphate metabolic process (GO:0009167)	2/8	0.02148063678002576	0.5329520152449635	0.02493314435466147	0.5201960572177099	-4.120760429802452	15.826206371114337	adssl1;adss
myoblast differentiation (GO:0045445)	2/7	0.01642742305144983	0.510832861715386	0.02027985302696684	0.5031595967231233	-3.8216267806253374	15.702312358178482	ankrd1b;tnni3k
cation transmembrane transport (GO:0098655)	3/16	0.01064022062824496	0.4576731591943323	0.01138291334413342	0.47497792954156726	-3.2413649509035887	14.725890680570735	rhcga;zgc:175280;rhcgb
skeletal muscle cell differentiation (GO:0035914)	3/14	0.00722434551861571	0.3490499571625909	0.00828955182742891	0.39037826848281887	-2.9101173102536086	14.347747401692596	ankrd1b;tnni3k;myf6
cellular response to ketone (GO:1901655)	2/8	0.02148063678002576	0.5329520152449635	0.02493314435466147	0.5201960572177099	-3.6830783242917144	14.145243004095972	pck1;cftr
cardiocyte differentiation (GO:0035051)	4/21	0.00297154409033288	0.21245191771319424	0.00328836816937826	0.21562299853494596	-2.3961313719054935	13.942306273247262	plekha7a;ptch1;mef2ca;mef2cb
IMP metabolic process (GO:0046040)	2/6	0.01196531135148581	0.4576731591943323	0.01603738302583007	0.5031595967231233	-3.0032077739746983	13.29142739325222	adssl1;adss
cellular response to xenobiotic stimulus (GO:0071466)	5/32	0.0022531078706117	0.1880320932019588	0.00220658050964295	0.18770817079010016	-2.1229412874204225	12.940271303782968	cyp1a;tiparp;nt5c2l1;ahrrb;ahrra
ammonium transmembrane transport (GO:0072488)	2/9	0.02708646000071774	0.5443763931889657	0.0299740150015062	0.5375143095488398	-3.57464987088155	12.899915153841407	rhcga;rhcgb
pronephric duct morphogenesis (GO:0039023)	2/10	0.03320814598974082	0.5443763931889657	0.03538012572218009	0.5375143095488398	-3.720851687820996	12.669351430935157	slc12a3;tbx16
peptidyl-lysine oxidation (GO:0018057)	2/10	0.03320814598974082	0.5443763931889657	0.03538012572218009	0.5375143095488398	-3.698555676778844	12.593434403571331	loxl3a;loxl5b
development of primary male sexual characteristics (GO:0046546)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-6.890756124360816	12.459790177394073	col9a3
synaptic vesicle cycle (GO:0099504)	2/9	0.02708646000071774	0.5443763931889657	0.0299740150015062	0.5375143095488398	-3.39284133582525	12.2438188196032	slc32a1;slc17a7a
thymus development (GO:0048538)	3/19	0.01725034718210998	0.510832861715386	0.01711555478007512	0.5031595967231233	-3.0088022960515604	12.215505671898114	foxn1;ndrg1b;rag2
visual perception (GO:0007601)	4/26	0.00661016233401307	0.33711827903466696	0.006456266359064	0.3486383833894562	-2.3985537563176336	12.03869405002707	arr3a;crx;grk7a;pcdh15b
embryonic skeletal system development (GO:0048706)	4/25	0.00572412216308309	0.313290050152477	0.0057064516221172	0.3274076618189747	-2.3301732996485063	12.03083871288713	col2a1a;cmn;myhz2;ucmab
regulation of oligodendrocyte progenitor proliferation (GO:0070445)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-6.564307948604617	11.869510141312748	ihhb
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-6.43380351130304	11.633533439097452	bbc3
regulation of synaptic transmission, glutamatergic (GO:0051966)	5/38	0.00486089561444077	0.305421988750586	0.00431121258880275	0.26384621043472883	-2.169747814971135	11.557232416501694	grm3;drd4a;cacng7a;grm6a;shank2
cellular response to light stimulus (GO:0071482)	7/46	3.6219107044948e-4	0.05541523377877084	3.4117019082425e-4	0.05219903919611155	-1.4345913158218704	11.366752843225884	opn1sw1;opn1sw2;rhol;rho;opn4a;opn1lw2;opn1mw1
nephric duct morphogenesis (GO:0072178)	2/11	0.03981062472145036	0.5800976745125624	0.04113000958587696	0.574664871070756	-3.4165113955869417	11.013539417333474	slc12a3;tbx16
cAMP metabolic process (GO:0046058)	2/10	0.03320814598974082	0.5443763931889657	0.03538012572218009	0.5375143095488398	-3.227310629375165	10.988863833025086	adcy1b;adcy1a
neurotransmitter loading into synaptic vesicle (GO:0098700)	2/10	0.03320814598974082	0.5443763931889657	0.03538012572218009	0.5375143095488398	-3.181474823566731	10.83279474437855	slc32a1;slc17a7a
connective tissue development (GO:0061448)	8/90	0.0049905553717416	0.305421988750586	0.00325638185523921	0.21562299853494596	-2.0166956544623593	10.688906599595834	camk1da;arid5b;egf;and2;and1;col11a2;wisp3;matn1
growth plate cartilage chondrocyte differentiation (GO:0003418)	3/20	0.01986002963466433	0.5329520152449635	0.01932370381986254	0.5031595967231233	-2.703117040943435	10.593640373347718	matn3b;matn3a;matn1
chondrocyte morphogenesis involved in endochondral bone morphogenesis (GO:0003414)	3/20	0.01986002963466433	0.5329520152449635	0.01932370381986254	0.5031595967231233	-2.7028773026186914	10.592700827794353	matn3b;matn3a;matn1
T cell differentiation in thymus (GO:0033077)	2/11	0.03981062472145036	0.5800976745125624	0.04113000958587696	0.574664871070756	-3.2535862071271904	10.488330285148011	ptger4a;rag2
sensory perception of light stimulus (GO:0050953)	3/21	0.02267477722536543	0.5337293716124479	0.0216817645954514	0.5103553820160099	-2.7670593803163284	10.477476175726189	arr3a;crx;grk7a
pancreas regeneration (GO:1990798)	3/21	0.02267477722536543	0.5337293716124479	0.0216817645954514	0.5103553820160099	-2.7099325737878166	10.261165402399245	camk1da;fhl1b;glis3
regulation of ossification (GO:0030278)	2/13	0.05432566701683801	0.639121023225342	0.05357941450641453	0.58694553693977	-3.507420819896965	10.216269717312876	col1a1a;mef2ca
purine ribonucleotide metabolic process (GO:0009150)	2/12	0.04686043633775733	0.6213990296765941	0.0472030424754315	0.5777652398992816	-3.3144190856153233	10.144049850787775	adssl1;adss
adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway (GO:0007196)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-5.382391731013835	9.73238210882032	grm6a
notochord development (GO:0030903)	7/59	0.00166214252171798	0.1591270069462563	0.00130588853188329	0.1418102006432825	-1.5133393556204762	9.68483892792018	col27a1a;col27a1b;col2a1a;col8a1a;fbn2b;loxl5b;ngs
histone monoubiquitination (GO:0010390)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-5.315744120930534	9.6118706261215	ddb2
detection of visible light (GO:0009584)	2/12	0.04686043633775733	0.6213990296765941	0.0472030424754315	0.5777652398992816	-3.0697529597389424	9.39522922383065	grk7a;pcdh15b
myelination of posterior lateral line nerve axons (GO:0048932)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-5.183220924658337	9.37224362592167	egr2b
animal organ regeneration (GO:0031100)	3/23	0.02891938455374644	0.5443763931889657	0.026848160242577	0.5357958935366455	-2.6131805187620483	9.259134006550108	camk1da;fhl1b;glis3
cardiac muscle tissue development (GO:0048738)	6/49	0.0030085783554156	0.21245191771319424	0.00249401746587097	0.19079233613912944	-1.593029526792988	9.249587618062863	mybpha;plekha7a;lrrc39;mef2ca;mef2cb;mybpc1
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	2/13	0.05432566701683801	0.639121023225342	0.05357941450641453	0.58694553693977	-3.173499398443927	9.243637267108925	bcl2l16;bbc3
neurotransmitter transport (GO:0006836)	2/10	0.03320814598974082	0.5443763931889657	0.03538012572218009	0.5375143095488398	-2.665989398157065	9.077587453150883	slc32a1;slc17a7a
pyruvate metabolic process (GO:0006090)	3/22	0.02569472056183779	0.5443763931889657	0.02418995501666528	0.5201960572177099	-2.473014819690476	9.054868913518522	agxtb;me1;pck1
carnitine metabolic process (GO:0009437)	2/11	0.03981062472145036	0.5800976745125624	0.04113000958587696	0.574664871070756	-2.8065296389712504	9.047189142893046	zgc:154046;cpt1b
L-arginine import across plasma membrane (GO:0097638)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-5.251480186346527	8.7618623682189	zgc:175280
intrinsic apoptotic signaling pathway (GO:0097193)	4/34	0.0170564805994092	0.510832861715386	0.01487003839982333	0.5031595967231233	-2.149009691927287	8.749102098338916	bcl2l16;znf385b;diabloa;bbc3
positive regulation of stress-activated MAPK cascade (GO:0032874)	2/12	0.04686043633775733	0.6213990296765941	0.0472030424754315	0.5777652398992816	-2.852040067434575	8.728901165837138	lepb;dusp22b
hepatocyte differentiation (GO:0070365)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-4.754735022721064	8.597460084644464	pck1
cardiac muscle cell differentiation (GO:0055007)	3/22	0.02569472056183779	0.5443763931889657	0.02418995501666528	0.5201960572177099	-2.345236603589023	8.587012842624976	plekha7a;mef2ca;mef2cb
negative regulation of nuclear division (GO:0051784)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-4.718286598783219	8.53155444143693	wnt4b
striated muscle cell differentiation (GO:0051146)	4/32	0.0138465397777656	0.47078235244403066	0.01233868927211678	0.492474641382748	-1.9924802858061983	8.527257555630495	plekha7a;ihhb;mef2ca;mef2cb
positive regulation of cell division (GO:0051781)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-4.515270904017063	8.164463673188498	fgf1a
negative regulation of translational initiation (GO:0045947)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-4.8820730714662615	8.145522939416162	gra
cAMP biosynthetic process (GO:0006171)	2/10	0.03320814598974082	0.5443763931889657	0.03538012572218009	0.5375143095488398	-2.391850183886582	8.144154374385218	adcy1b;adcy1a
endocardial cell differentiation (GO:0060956)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-4.478789744162756	8.098498837253343	fbn2b
triglyceride biosynthetic process (GO:0019432)	2/13	0.05432566701683801	0.639121023225342	0.05357941450641453	0.58694553693977	-2.7288366880754116	7.948442189122934	pck1;lpin1
collagen fibril organization (GO:0030199)	3/23	0.02891938455374644	0.5443763931889657	0.026848160242577	0.5357958935366455	-2.2408405318710796	7.939842893721129	col2a1a;col11a2;loxl3a
pronephric glomerulus morphogenesis (GO:0035775)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.9810974462209345	7.911285342511186	abrab;tbx16
growth plate cartilage morphogenesis (GO:0003422)	3/24	0.03234773604969452	0.5443763931889657	0.02965595476986835	0.5375143095488398	-2.301932255447659	7.89841583664902	matn3b;matn3a;matn1
synaptic vesicle endocytosis (GO:0048488)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.9475303829455264	7.822204518931089	syt5b;dnm1a
heart formation (GO:0060914)	2/12	0.04686043633775733	0.6213990296765941	0.0472030424754315	0.5777652398992816	-2.5530326558753567	7.813764603362082	mef2ca;mef2cb
embryonic organ morphogenesis (GO:0048562)	8/76	0.00173340966172392	0.1591270069462563	0.00121926930824585	0.1418102006432825	-1.1770719969950303	7.483429328804965	col27a1a;col27a1b;col8a1a;fbn2b;loxl5b;ngs;mef2cb;tbx16
lung development (GO:0030324)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-4.131363869210963	7.470287153952994	loxl3a
response to reactive oxygen species (GO:0000302)	2/9	0.02708646000071774	0.5443763931889657	0.0299740150015062	0.5375143095488398	-2.054844780553359	7.415362142003347	per2;per1a
positive regulation of TOR signaling (GO:0032008)	2/14	0.06217588726194246	0.639121023225342	0.06024010235110865	0.58694553693977	-2.6686616544568795	7.412976370507953	rragd;lepb
alpha-amino acid catabolic process (GO:1901606)	2/14	0.06217588726194246	0.639121023225342	0.06024010235110865	0.58694553693977	-2.6671758907971057	7.408849234014772	hal;hpdb
positive regulation of excitatory postsynaptic potential (GO:2000463)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-4.074591237958935	7.367631500429274	shank2
peptidyl-threonine modification (GO:0018210)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.7280034052706816	7.239620221672909	camk1da;camk1db
regulation of T cell differentiation (GO:0045580)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.960113270779998	7.160633686946727	ndrg1b
protein targeting to peroxisome (GO:0006625)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-4.278909893917678	7.139171861295663	agxtb
peptidyl-threonine phosphorylation (GO:0018107)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.663263304372688	7.067811879092137	camk1da;camk1db
respiratory tube development (GO:0030323)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.8928633569734594	7.039033125215189	loxl3a
one-carbon compound transport (GO:0019755)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.861808428846748	6.982879942393215	slc14a2
regulation of skeletal muscle fiber development (GO:0048742)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-4.118220451904462	6.871068636112366	myf6
postsynaptic neurotransmitter receptor diffusion trapping (GO:0098970)	2/16	0.07891664557008891	0.639121023225342	0.07434210490673453	0.58694553693977	-2.6938584232380447	6.840684684437701	cacng7a;dlg4b
neurotransmitter receptor diffusion trapping (GO:0099628)	2/16	0.07891664557008891	0.639121023225342	0.07434210490673453	0.58694553693977	-2.6758771256553207	6.795023640813662	cacng7a;dlg4b
neurotransmitter receptor internalization (GO:0099590)	2/17	0.08775322210675349	0.639121023225342	0.0817490686176303	0.58694553693977	-2.7759716977563818	6.754568448275764	dnm1a;cacng7a
regulation of muscle organ development (GO:0048634)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-4.016338170006203	6.701082555983276	ptch1
skeletal muscle myosin thick filament assembly (GO:0030241)	3/25	0.03597822885131531	0.579438843605394	0.03261262349543554	0.5375143095488398	-1.9975503553497105	6.64153787553867	mybpha;mef2ca;mybpc1
axon choice point recognition (GO:0016198)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.651612162859546	6.602805343465917	adcy1b
synaptic vesicle budding (GO:0070142)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.605447688478848	6.519331243664347	dnm1a
regulation of cell fate specification (GO:0042659)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.4532752961850988	6.510542255657468	eve1;tbx16
monocarboxylic acid metabolic process (GO:0032787)	4/44	0.03975718952195825	0.5800976745125624	0.03228484410005828	0.5375143095488398	-2.0160078309014566	6.501553859271206	agxtb;me1;pck1;cpt1b
pronephric duct development (GO:0039022)	2/19	0.10623339341918187	0.639121023225342	0.09719421274946692	0.58694553693977	-2.850862309117914	6.391966222523258	slc12a3;tbx16
response to insulin (GO:0032868)	2/17	0.08775322210675349	0.639121023225342	0.0817490686176303	0.58694553693977	-2.61665486632646	6.36691448057661	lepb;pck1
somatic muscle development (GO:0007525)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-4.104802775619858	6.359440967724397	tbx16
epidermal cell differentiation (GO:0009913)	2/16	0.07891664557008891	0.639121023225342	0.07434210490673453	0.58694553693977	-2.4994557023631896	6.3470255879425155	capn12;cdh23
regulation of blood vessel size (GO:0050880)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.799289230896216	6.338946003208298	uts2b
cellular lipid catabolic process (GO:0044242)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.5037695089907825	6.335477866882966	lpin1
ammonium transport (GO:0015696)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.3737351126541166	6.299457210817014	rhcga;rhcgb
production of siRNA involved in RNA interference (GO:0030422)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.473935915939987	6.2815330888437995	henmt1
positive regulation of signal transduction (GO:0009967)	5/57	0.02579145466179943	0.5443763931889657	0.01972894217098734	0.5031595967231233	-1.7131876149399292	6.266346994344503	zranb1b;zgc:165461;fgf1a;loxl3a;shank2
sarcomere organization (GO:0045214)	5/51	0.01667842945826641	0.510832861715386	0.01314267587015701	0.5027073520335057	-1.5235152455211838	6.236721492681147	tnnt2e;mybpha;vcla;lrrc39;mybpc1
sodium-independent organic anion transport (GO:0043252)	2/14	0.06217588726194246	0.639121023225342	0.06024010235110865	0.58694553693977	-2.244866654260842	6.235763696452422	slco3a1;slco4a1
regulation of granulocyte chemotaxis (GO:0071622)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.699410836559111	6.172303320824071	cftr
axon extension involved in axon guidance (GO:0048846)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.693600364033277	6.16260880446694	col4a5
amino acid import across plasma membrane (GO:0089718)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.6791952363771023	6.138574486247828	zgc:175280
positive regulation of lipid catabolic process (GO:0050996)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.3728868902109057	6.098817341037352	zgc:162608
L-arginine transmembrane transport (GO:1903400)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.6546956028607047	6.09769793157652	zgc:175280
modulation of excitatory postsynaptic potential (GO:0098815)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.362154173881063	6.0794105602588875	shank2
adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	4/43	0.03697103359521841	0.5800976745125624	0.03017172899689521	0.5375143095488398	-1.8372417662852367	6.058526201524157	drd4a;adcy1b;grm6a;adcy1a
L-arginine import (GO:0043091)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.6231972057578594	6.045144249482817	zgc:175280
cyclic-nucleotide-mediated signaling (GO:0019935)	2/18	0.09686675697356129	0.639121023225342	0.08937159664563248	0.58694553693977	-2.5675109654835695	5.993646083302972	adcy1b;adcy1a
secondary alcohol biosynthetic process (GO:1902653)	2/15	0.07038209245709774	0.639121023225342	0.06716684242180938	0.58694553693977	-2.231187858478014	5.921162967531469	zgc:162608;fdft1
cAMP-mediated signaling (GO:0019933)	5/48	0.01305617682650601	0.47078235244403066	0.01049089949803491	0.45860217805695475	-1.3639268232008206	5.917388253180188	tbxa2r;ptger4a;adcy1b;adcy1a;rxfp1
regulation of mesodermal cell differentiation (GO:1905770)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.27035537690944	5.913420975348172	eve1
negative regulation of synaptic transmission (GO:0050805)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.542757781273777	5.910934628328634	drd4a
fatty acid transport (GO:0015908)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.2662787628838292	5.906049686265141	slco3a1
anion transmembrane transport (GO:0098656)	2/19	0.10623339341918187	0.639121023225342	0.09719421274946692	0.58694553693977	-2.6295412828575087	5.895738635639761	lrrk2;slc13a2
L-alpha-amino acid transmembrane transport (GO:1902475)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.518142483670472	5.869865093245239	zgc:175280
regulation of neutrophil migration (GO:1902622)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-4.051785305459605	5.857892692915605	cftr
ornithine transport (GO:0015822)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.496192418823704	5.833242381107643	zgc:175280
regulation of cation channel activity (GO:2001257)	3/32	0.06683258966460166	0.639121023225342	0.0573657442957401	0.58694553693977	-2.154811807879995	5.829982219915297	kcng1;cacng7a;shank2
retinol metabolic process (GO:0042572)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.486196718363261	5.816564997093884	dhrs9
T cell differentiation (GO:0030217)	2/20	0.11583043384384244	0.639121023225342	0.10520207854622209	0.58694553693977	-2.6980937565939613	5.816086271675085	ptger4a;rag2
mitochondrial transmembrane transport (GO:1990542)	2/17	0.08775322210675349	0.639121023225342	0.0817490686176303	0.58694553693977	-2.3855254078388826	5.804524111456837	bcl2l16;ucp3
cholesterol biosynthetic process (GO:0006695)	2/16	0.07891664557008891	0.639121023225342	0.07434210490673453	0.58694553693977	-2.252492472835366	5.719896275103728	zgc:162608;fdft1
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	2/20	0.11583043384384244	0.639121023225342	0.10520207854622209	0.58694553693977	-2.64692329935702	5.705781804632839	bcl2l16;bbc3
endoplasmic reticulum to cytosol transport (GO:1903513)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.154951273977081	5.704748533282758	zgc:136908
cardiac muscle tissue morphogenesis (GO:0055008)	3/29	0.05247504723162162	0.639121023225342	0.04590470007884643	0.5777652398992816	-1.926289761996843	5.677580180002156	mybpha;lrrc39;mybpc1
receptor internalization (GO:0031623)	2/20	0.11583043384384244	0.639121023225342	0.10520207854622209	0.58694553693977	-2.6292166017195138	5.667612752577283	dnm1a;cacng7a
anion transport (GO:0006820)	3/32	0.06683258966460166	0.639121023225342	0.0573657442957401	0.58694553693977	-2.089540634719884	5.653386854322401	lrrk2;slc13a2;slc17a7a
regulation of lymphocyte differentiation (GO:0045619)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.3842011037035165	5.646389826266038	ndrg1b
non-motile cilium assembly (GO:1905515)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-4.140971079562199	5.60932958319228	arl13a
cellular macromolecular complex assembly (GO:0034622)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.3619330687319233	5.609236595042001	rag2
glutamate receptor signaling pathway (GO:0007215)	2/19	0.10623339341918187	0.639121023225342	0.09719421274946692	0.58694553693977	-2.4953869371881896	5.594948926020878	grm3;grm6a
cyclic purine nucleotide metabolic process (GO:0052652)	2/19	0.10623339341918187	0.639121023225342	0.09719421274946692	0.58694553693977	-2.494681466013653	5.593367177262203	adcy1b;adcy1a
JAK-STAT cascade (GO:0007259)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.60957991554991	5.5922078711216265	lepb
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.3367068199761336	5.567147714988841	bcl6a
somatic motor neuron differentiation (GO:0021523)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.0757919415568407	5.561613490518453	tbx6
Wnt signaling pathway involved in dorsal/ventral axis specification (GO:0044332)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.3280258609318376	5.552663918864461	egf
auditory receptor cell development (GO:0060117)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.3225711466103895	5.543562969332795	cdh23
protein exit from endoplasmic reticulum (GO:0032527)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.06520533638337	5.542470906341655	zgc:136908
mitochondrial calcium ion transmembrane transport (GO:0006851)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.5650204112333035	5.5231732419950825	bcl2l16
excitatory synapse assembly (GO:1904861)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.04333037302672	5.502916835838641	shank2
tyrosine phosphorylation of STAT protein (GO:0007260)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.039013095637379	5.495110381882359	lepb
neuron projection extension involved in neuron projection guidance (GO:1902284)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.2908944955972985	5.490711878475706	col4a5
regulation of reactive oxygen species metabolic process (GO:2000377)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-3.0018634263396025	5.427936754452204	mpx
postsynaptic density organization (GO:0097106)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.997993351343408	5.420938926992762	shank2
postsynaptic specialization assembly (GO:0098698)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.984509801942166	5.396558119813697	shank2
positive regulation of synaptic transmission, glutamatergic (GO:0051968)	2/20	0.11583043384384244	0.639121023225342	0.10520207854622209	0.58694553693977	-2.5010659325490625	5.391367590285689	cacng7a;shank2
neuromuscular process controlling balance (GO:0050885)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.224026074420319	5.37914487596543	cdh23
striated muscle myosin thick filament assembly (GO:0071688)	3/26	0.03980884622558245	0.5800976745125624	0.03571718178919305	0.5375143095488398	-1.664310800236969	5.3651823472218645	mybpha;mef2ca;mybpc1
skin development (GO:0043588)	2/17	0.08775322210675349	0.639121023225342	0.0817490686176303	0.58694553693977	-2.2040704025370133	5.363002948044284	capn12;col1a1a
