Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Erythrocyte Differentiation (GO:0030218)	1/48	0.4347243085566592	0.5791837795115037	0	0	1.7851516523313715	1.4871084846553588	GATA1
Positive Regulation of Osteoblast Differentiation (GO:0045669)	1/48	0.4347243085566592	0.5791837795115037	0	0	1.7851516523313715	1.4871084846553588	BMP7
Primary Alcohol Metabolic Process (GO:0034308)	1/48	0.4347243085566592	0.5791837795115037	0	0	1.7851516523313715	1.4871084846553588	CYP3A4
Natural Killer Cell Activation (GO:0030101)	1/48	0.4347243085566592	0.5791837795115037	0	0	1.7851516523313715	1.4871084846553588	NCR3
Negative Regulation of Cellular Process (GO:0048523)	7/531	0.4371021567146835	0.5814908965939948	0	0	1.122370745691523	0.9288609456363672	CNOT7;ALOX5;APOA1;BMP7;MT3;IFIT3;S100A11
Calcium Ion Transport (GO:0006816)	2/126	0.43922467609535537	0.5814908965939948	0	0	1.353735869864902	1.113778343625493	P2RX4;MS4A1
Positive Regulation of Angiogenesis (GO:0045766)	2/126	0.43922467609535537	0.5814908965939948	0	0	1.353735869864902	1.113778343625493	CXCR3;HSPB1
Neuron Projection Development (GO:0031175)	3/206	0.4395466803969193	0.5814908965939948	0	0	1.2406816211759233	1.019854380533816	PLP1;BMP7;MANF
Regulation of Insulin Receptor Signaling Pathway (GO:0046626)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	NUCKS1
Actin Polymerization or Depolymerization (GO:0008154)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	MSRB1
Arachidonate Metabolic Process (GO:0019369)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	ALOX5
Regulation of Stem Cell Differentiation (GO:2000736)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	HES5
Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	GLIPR2
Positive Regulation of Transport (GO:0051050)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	CHORDC1
Negative Regulation of TORC1 Signaling (GO:1904262)	1/49	0.4414105954005538	0.5814908965939948	0	0	1.747872340425532	1.4293746604130757	PRKACB
Monocarboxylic Acid Metabolic Process (GO:0032787)	2/127	0.44321810251001503	0.5832768301125683	0	0	1.342837606837607	1.092657962825305	CYP3A4;CYP3A5
Regulation of Interleukin-12 Production (GO:0032655)	1/50	0.44801812534203905	0.5860095236236802	0	0	1.7121146330872774	1.3746938018047516	TIGIT
Nuclear Export (GO:0051168)	1/50	0.44801812534203905	0.5860095236236802	0	0	1.7121146330872774	1.3746938018047516	CHORDC1
Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	1/50	0.44801812534203905	0.5860095236236802	0	0	1.7121146330872774	1.3746938018047516	APOA1
Positive Regulation of Cell-Cell Adhesion (GO:0022409)	1/50	0.44801812534203905	0.5860095236236802	0	0	1.7121146330872774	1.3746938018047516	BMP7
Positive Regulation of Developmental Growth (GO:0048639)	1/50	0.44801812534203905	0.5860095236236802	0	0	1.7121146330872774	1.3746938018047516	AGR2
Positive Regulation of Fat Cell Differentiation (GO:0045600)	1/50	0.44801812534203905	0.5860095236236802	0	0	1.7121146330872774	1.3746938018047516	BMP7
Regulation of Lipid Metabolic Process (GO:0019216)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	CIDEB
Carboxylic Acid Transmembrane Transport (GO:1905039)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	SLC47A1
Positive Regulation of Actin Filament Bundle Assembly (GO:0032233)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	APOA1
Positive Regulation of Nervous System Development (GO:0051962)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	MMP12
Inorganic Anion Transport (GO:0015698)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	CLIC4
Proton Transmembrane Transport (GO:1902600)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	ATP6V0E1
Negative Regulation of T Cell Activation (GO:0050868)	1/51	0.45454782218005096	0.5903634189481346	0	0	1.6777872340425533	1.3228549545772	TIGIT
Fatty Acid Metabolic Process (GO:0006631)	2/130	0.4551034370752855	0.5904909922253202	0	0	1.3111645299145298	1.032188776170566	ALOX5;ACSL6
Regulation of Hydrolase Activity (GO:0051336)	1/52	0.461000598889785	0.5951517731667124	0	0	1.6448060075093869	1.2736652969244833	APOA1
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	1/52	0.461000598889785	0.5951517731667124	0	0	1.6448060075093869	1.2736652969244833	APOA1
Cholesterol Transport (GO:0030301)	1/52	0.461000598889785	0.5951517731667124	0	0	1.6448060075093869	1.2736652969244833	APOA1
Positive Regulation of TORC1 Signaling (GO:1904263)	1/52	0.461000598889785	0.5951517731667124	0	0	1.6448060075093869	1.2736652969244833	MAT2A
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630)	1/52	0.461000598889785	0.5951517731667124	0	0	1.6448060075093869	1.2736652969244833	CIDEB
Regulation of Response to External Stimulus (GO:0032101)	2/132	0.4629460908430147	0.5970663369413906	0	0	1.2908612754766602	0.9941499260340624	P2RX4;ALOX5
Antibacterial Humoral Response (GO:0019731)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	B2M
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	CXCR3
Cellular Response to Ionizing Radiation (GO:0071479)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	NUCKS1
Cellular Response to Mechanical Stimulus (GO:0071260)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	CHEK1
Cytoplasmic Microtubule Organization (GO:0031122)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	CHORDC1
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	PRL
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	ALOX5
Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	APOA1
Microtubule Bundle Formation (GO:0001578)	1/53	0.4673773577352179	0.59741006815462006	0	0	1.6130932896890344	1.2269482774624036	CHORDC1
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	CHEK1
Regulation of Smooth Muscle Cell Proliferation (GO:0048660)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	HES5
Cellular Response to BMP Stimulus (GO:0071773)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	BMP7
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	BMP7
Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	MED11
Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	MED11
mRNA Destabilization (GO:0061157)	1/54	0.4736789905754069	0.6012975190096858	0	0	1.5825772782015255	1.1825419742151382	CNOT7
Mitochondrion Organization (GO:0007005)	2/135	0.4745854364869553	0.6018563835998617	0	0	1.2615513141828931	0.9402513784540116	PLSCR3;IFIT2
Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	ALOX5
DNA-templated DNA Replication (GO:0006261)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	MCM5
Regulation of Peptide Hormone Secretion (GO:0090276)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	ALOX5
Striated Muscle Contraction (GO:0006941)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	TCAP
Glycolipid Biosynthetic Process (GO:0009247)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	PIGP
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	AGR2
Icosanoid Metabolic Process (GO:0006690)	1/55	0.4799063786981739	0.6044479364871634	0	0	1.553191489361702	1.140297647004941	ALOX5
Negative Regulation of Cell Differentiation (GO:0045596)	3/220	0.482270291529198	0.6068332810567199	0	0	1.1598069658432388	0.8457898692395905	BMP7;HES5;ZNF750
Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344)	1/56	0.48606039320743455	0.6092271530396097	0	0	1.5248742746615087	1.1000784542631563	FIBP
Sulfur Compound Biosynthetic Process (GO:0044272)	1/56	0.48606039320743455	0.6092271530396097	0	0	1.5248742746615087	1.1000784542631563	MAT2A
Epidermal Cell Differentiation (GO:0009913)	1/56	0.48606039320743455	0.6092271530396097	0	0	1.5248742746615087	1.1000784542631563	CLIC4
Positive Regulation of Interleukin-1 Beta Production (GO:0032731)	1/56	0.48606039320743455	0.6092271530396097	0	0	1.5248742746615087	1.1000784542631563	HSPB1
Regulation of Cytoskeleton Organization (GO:0051493)	2/139	0.4898657740051081	0.613401274724146	0	0	1.2244681514754507	0.873809683811379	CLIC4;CDK2AP2
Cartilage Development (GO:0051216)	1/57	0.49214189493381166	0.6150582636588101	0	0	1.4975683890577507	1.0617583161356272	HES5
Myeloid Cell Differentiation (GO:0030099)	1/57	0.49214189493381166	0.6150582636588101	0	0	1.4975683890577507	1.0617583161356272	GATA1
Cellular Response to Unfolded Protein (GO:0034620)	1/58	0.49815173471307994	0.6189739071362717	0	0	1.4712206047032474	1.025220902545564	HSPA5
Eye Development (GO:0001654)	1/58	0.49815173471307994	0.6189739071362717	0	0	1.4712206047032474	1.025220902545564	HES5
Intracellular Iron Ion Homeostasis (GO:0006879)	1/58	0.49815173471307994	0.6189739071362717	0	0	1.4712206047032474	1.025220902545564	B2M
Positive Regulation of Type II Interferon Production (GO:0032729)	1/58	0.49815173471307994	0.6189739071362717	0	0	1.4712206047032474	1.025220902545564	ISG15
Protein K63-linked Ubiquitination (GO:0070534)	1/58	0.49815173471307994	0.6189739071362717	0	0	1.4712206047032474	1.025220902545564	ZFP91
Regulation of Calcium Ion Transport (GO:0051924)	1/58	0.49815173471307994	0.6189739071362717	0	0	1.4712206047032474	1.025220902545564	P2RX4
Regulation of Cell Adhesion (GO:0030155)	2/142	0.5011424101512739	0.6220912033704756	0	0	1.198046398046398	0.8276882846400425	PLAU;CXCR3
Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)	1/59	0.5040907534675808	0.6221617234480371	0	0	1.4457813646368305	0.990358732200014	HSPA5
Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)	1/59	0.5040907534675808	0.6221617234480371	0	0	1.4457813646368305	0.990358732200014	MED11
Cellular Response to Calcium Ion (GO:0071277)	1/59	0.5040907534675808	0.6221617234480371	0	0	1.4457813646368305	0.990358732200014	CLIC4
Renal System Development (GO:0072001)	1/59	0.5040907534675808	0.6221617234480371	0	0	1.4457813646368305	0.990358732200014	MMP12
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	1/59	0.5040907534675808	0.6221617234480371	0	0	1.4457813646368305	0.990358732200014	MED11
Protein Polymerization (GO:0051258)	1/59	0.5040907534675808	0.6221617234480371	0	0	1.4457813646368305	0.990358732200014	MSRB1
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	1/60	0.5099597822379278	0.6258156643243011	0	0	1.421204471691309	0.9570723683562672	MED11
Phosphatidylcholine Metabolic Process (GO:0046470)	1/60	0.5099597822379278	0.6258156643243011	0	0	1.421204471691309	0.9570723683562672	APOA1
Response to Type II Interferon (GO:0034341)	1/60	0.5099597822379278	0.6258156643243011	0	0	1.421204471691309	0.9570723683562672	GBP6
Positive Regulation of Cell Cycle (GO:0045787)	1/60	0.5099597822379278	0.6258156643243011	0	0	1.421204471691309	0.9570723683562672	CHEK1
Protein Secretion (GO:0009306)	1/60	0.5099597822379278	0.6258156643243011	0	0	1.421204471691309	0.9570723683562672	PDIA4
Regulation of SMAD Protein Signal Transduction (GO:0060390)	1/60	0.5099597822379278	0.6258156643243011	0	0	1.421204471691309	0.9570723683562672	BMP7
Phospholipid Transport (GO:0015914)	1/61	0.5157596423359553	0.6313386644340834	0	0	1.3974468085106384	0.9252696990985412	APOA1
Telomere Organization (GO:0032200)	1/61	0.5157596423359553	0.6313386644340834	0	0	1.3974468085106384	0.9252696990985412	H4C15
Regulation of Cell Cycle Process (GO:0010564)	2/146	0.5159274136157691	0.6313386644340834	0	0	1.1645299145299146	0.7706733143209883	TIPIN;CHEK1
ATP Metabolic Process (GO:0046034)	1/62	0.521491145566409	0.6369395164865033	0	0	1.374468085106383	0.8948652921669354	NUDT5
Regulation of Phagocytosis (GO:0050764)	1/62	0.521491145566409	0.6369395164865033	0	0	1.374468085106383	0.8948652921669354	APOA1
Cellular Response to Lipid (GO:0071396)	3/234	0.5234039293485424	0.6386715243752062	0	0	1.0887352990357282	0.7048491722444112	MMP3;B2M;MMP9
Negative Regulation of Metabolic Process (GO:0009892)	1/63	0.5271550941113914	0.6408260136514183	0	0	1.3522306108442004	0.8657798166039171	MMP3
Positive Regulation of Interleukin-1 Production (GO:0032732)	1/63	0.5271550941113914	0.6408260136514183	0	0	1.3522306108442004	0.8657798166039171	HSPB1
Transcription Preinitiation Complex Assembly (GO:0070897)	1/63	0.5271550941113914	0.6408260136514183	0	0	1.3522306108442004	0.8657798166039171	MED11
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/63	0.5271550941113914	0.6408260136514183	0	0	1.3522306108442004	0.8657798166039171	HES5
Protein-Containing Complex Assembly (GO:0065003)	4/323	0.5311639363817913	0.6433893308887428	0	0	1.0509674629769754	0.6649309015721605	HSP90AA1;HSPA4;TCAP;HES5
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	1/64	0.5327522809605469	0.6433893308887428	0	0	1.3306990881458969	0.8379395211983436	CCNE1
Epigenetic Regulation of Gene Expression (GO:0040029)	1/64	0.5327522809605469	0.6433893308887428	0	0	1.3306990881458969	0.8379395211983436	CHEK1
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/64	0.5327522809605469	0.6433893308887428	0	0	1.3306990881458969	0.8379395211983436	CCNE1
Positive Regulation of Neurogenesis (GO:0050769)	1/64	0.5327522809605469	0.6433893308887428	0	0	1.3306990881458969	0.8379395211983436	MMP12
Positive Regulation of Phagocytosis (GO:0050766)	1/64	0.5327522809605469	0.6433893308887428	0	0	1.3306990881458969	0.8379395211983436	APOA1
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/64	0.5327522809605469	0.6433893308887428	0	0	1.3306990881458969	0.8379395211983436	CYP46A1
Cellular Response to Virus (GO:0098586)	1/65	0.5382834896216622	0.647252713550888	0	0	1.309840425531915	0.8112757664094761	HSP90AA1
Chloride Transmembrane Transport (GO:1902476)	1/65	0.5382834896216622	0.647252713550888	0	0	1.309840425531915	0.8112757664094761	ANO9
Protein Targeting to Membrane (GO:0006612)	1/65	0.5382834896216622	0.647252713550888	0	0	1.309840425531915	0.8112757664094761	TRAM1
Regulation of Cell-Matrix Adhesion (GO:0001952)	1/65	0.5382834896216622	0.647252713550888	0	0	1.309840425531915	0.8112757664094761	PLAU
Intracellular Protein Transport (GO:0006886)	4/326	0.5384581056186318	0.647252713550888	0	0	1.041015206682373	0.6444358662677505	MMP12;HSP90AA1;HSPA4;CHORDC1
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	2/153	0.5410962647508202	0.6498188630635431	0	0	1.1101488651157525	0.6818068926534628	GLIPR2;MT3
Positive Regulation of DNA-templated Transcription (GO:0045893)	15/1274	0.5418428322698475	0.650110684442726	0	0	0.9976135624409233	0.6113169374262801	HES6;EGR4;PRMT2;HSPA5;NUCKS1;PRL;KLF14;GATA1;BMP7;MT3;MMP12;HEYL;CXCR3;HES5;ZNF750
Regulation of miRNA Transcription (GO:1902893)	1/66	0.5437494946518893	0.6511879384003608	0	0	1.2896235679214405	0.7857245999802036	PRL
Cell Cycle G1/S Phase Transition (GO:0044843)	1/66	0.5437494946518893	0.6511879384003608	0	0	1.2896235679214405	0.7857245999802036	CCNE1
Regulation of Cellular Localization (GO:0060341)	1/67	0.5491510613565812	0.6570472847185787	0	0	1.270019342359768	0.7612263753466363	HSP90AA1
Positive Regulation of Developmental Process (GO:0051094)	3/245	0.5544429749406874	0.6627647043040995	0	0	1.0386620792395276	0.6125938766545606	AGR2;PRL;BMP7
Skin Development (GO:0043588)	1/69	0.5597638971225493	0.6681186571462583	0	0	1.232540675844806	0.7151696438694627	CLIC4
Cilium Assembly (GO:0060271)	3/247	0.559956922565648	0.6681186571462583	0	0	1.0300429184549356	0.597317173083253	UBXN10;POC1A;DYNLL1
Regulation of Heart Contraction (GO:0008016)	1/70	0.5649766525622744	0.6728642605700149	0	0	1.2146160962072154	0.693510411096418	P2RX4
Negative Regulation of TOR Signaling (GO:0032007)	1/70	0.5649766525622744	0.6728642605700149	0	0	1.2146160962072154	0.693510411096418	PRKACB
Supramolecular Fiber Organization (GO:0097435)	4/339	0.5693893577633062	0.6765029176255223	0	0	0.9999485331960886	0.5631618089473294	CHORDC1;SERPINH1;B2M;MYL9
Response to Ionizing Radiation (GO:0010212)	1/71	0.5701279429717803	0.6765029176255223	0	0	1.1972036474164134	0.6727021232982577	NABP1
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/71	0.5701279429717803	0.6765029176255223	0	0	1.1972036474164134	0.6727021232982577	HSPBP1
Positive Regulation of Protein Polymerization (GO:0032273)	1/71	0.5701279429717803	0.6765029176255223	0	0	1.1972036474164134	0.6727021232982577	HSP90AA1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/72	0.5752184900231305	0.6797036811373229	0	0	1.180281690140845	0.6527020628476166	GATA1
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/72	0.5752184900231305	0.6797036811373229	0	0	1.180281690140845	0.6527020628476166	RGS2
Monoatomic Anion Transmembrane Transport (GO:0098656)	1/72	0.5752184900231305	0.6797036811373229	0	0	1.180281690140845	0.6527020628476166	ANO9
Monocarboxylic Acid Transport (GO:0015718)	1/72	0.5752184900231305	0.6797036811373229	0	0	1.180281690140845	0.6527020628476166	FABP2
Positive Regulation of Response to External Stimulus (GO:0032103)	2/163	0.5754578803122339	0.6797036811373229	0	0	1.0406646493603016	0.575060089233113	PLAU;CXCR3
Positive Regulation of TOR Signaling (GO:0032008)	1/73	0.5802490069306349	0.6828636900159066	0	0	1.1638297872340426	0.6334701618470575	MAT2A
Spindle Assembly (GO:0051225)	1/73	0.5802490069306349	0.6828636900159066	0	0	1.1638297872340426	0.6334701618470575	SMC1A
Positive Regulation of Protein Transport (GO:0051222)	1/73	0.5802490069306349	0.6828636900159066	0	0	1.1638297872340426	0.6334701618470575	CHORDC1
Regulation of MAP Kinase Activity (GO:0043405)	1/73	0.5802490069306349	0.6828636900159066	0	0	1.1638297872340426	0.6334701618470575	RGS2
Positive Regulation of Cell Migration (GO:0030335)	4/344	0.5809781770268465	0.6830991134259188	0	0	0.9849898580121704	0.5348909451064309	HSPA5;GLIPR2;PLAU;S100A11
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	1/74	0.5852201986921745	0.6874606701652386	0	0	1.14782862139318	0.6149688055288253	MMP9
Regulation of Fat Cell Differentiation (GO:0045598)	1/75	0.5901327619564742	0.6894673264124962	0	0	1.132259919493962	0.5971626533063856	ALOX5
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.5901327619564742	0.6894673264124962	0	0	1.132259919493962	0.5971626533063856	P2RX4
Regulation of Stress Fiber Assembly (GO:0051492)	1/75	0.5901327619564742	0.6894673264124962	0	0	1.132259919493962	0.5971626533063856	APOA1
Gland Development (GO:0048732)	1/75	0.5901327619564742	0.6894673264124962	0	0	1.132259919493962	0.5971626533063856	PRL
Positive Regulation of Secretion by Cell (GO:1903532)	1/75	0.5901327619564742	0.6894673264124962	0	0	1.132259919493962	0.5971626533063856	P2RX4
Import Into Nucleus (GO:0051170)	1/75	0.5901327619564742	0.6894673264124962	0	0	1.132259919493962	0.5971626533063856	MMP12
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/76	0.5949873853006402	0.6926318434834324	0	0	1.1171063829787231	0.5800184742387972	APOA1
Positive Regulation of Protein Localization to Membrane (GO:1905477)	1/76	0.5949873853006402	0.6926318434834324	0	0	1.1171063829787231	0.5800184742387972	CHORDC1
Positive Regulation of Protein Ubiquitination (GO:0031398)	1/76	0.5949873853006402	0.6926318434834324	0	0	1.1171063829787231	0.5800184742387972	HSPBP1
Regulation of Rho Protein Signal Transduction (GO:0035023)	1/76	0.5949873853006402	0.6926318434834324	0	0	1.1171063829787231	0.5800184742387972	APOA1
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	1/77	0.5997847491790403	0.6965556673201365	0	0	1.1023516237402016	0.5635049969145681	BMP7
Regulation of BMP Signaling Pathway (GO:0030510)	1/77	0.5997847491790403	0.6965556673201365	0	0	1.1023516237402016	0.5635049969145681	HES5
Chromatin Remodeling (GO:0006338)	3/262	0.5999766863361672	0.6965556673201365	0	0	0.9696422357366564	0.4953557771538977	PRMT2;CHEK1;NUDT5
Positive Regulation of Protein Phosphorylation (GO:0001934)	2/171	0.601575496663956	0.6977843362023065	0	0	0.990997825317352	0.5036283031374755	MT3;MMP9
Intracellular Signaling Cassette (GO:0141124)	4/354	0.6036142827892333	0.6995206814011672	0	0	0.9563546798029556	0.48278686396810766	P2RX4;CXCR3;CHORDC1;NPPA
Cell Chemotaxis (GO:0060326)	1/78	0.6045255260606496	0.6995855597888546	0	0	1.0879801050013815	0.5475927714171017	CXCR3
Regulation of Cytokine Production (GO:0001817)	2/172	0.6047540547826195	0.6995855597888546	0	0	0.9851181498240322	0.4954488447500917	ALOX5;ISG15
Membrane Organization (GO:0061024)	2/173	0.6079134698581529	0.7022237513331937	0	0	0.9793072424651372	0.48742347075841624	PLSCR3;CHORDC1
Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243)	1/79	0.6092103807073408	0.7022237513331937	0	0	1.0739770867430445	0.5322540423350217	MED11
Positive Regulation of Growth (GO:0045927)	1/79	0.6092103807073408	0.7022237513331937	0	0	1.0739770867430445	0.5322540423350217	AGR2
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	1/79	0.6092103807073408	0.7022237513331937	0	0	1.0739770867430445	0.5322540423350217	HSPBP1
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	1/80	0.6138399699367263	0.7044154677229455	0	0	1.0603285752760572	0.5174626329351832	CHEK1
Cholesterol Homeostasis (GO:0042632)	1/80	0.6138399699367263	0.7044154677229455	0	0	1.0603285752760572	0.5174626329351832	APOA1
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.6138399699367263	0.7044154677229455	0	0	1.0603285752760572	0.5174626329351832	CHEK1
Protein Import Into Nucleus (GO:0006606)	1/80	0.6138399699367263	0.7044154677229455	0	0	1.0603285752760572	0.5174626329351832	MMP12
Proteolysis Involved in Protein Catabolic Process (GO:0051603)	1/80	0.6138399699367263	0.7044154677229455	0	0	1.0603285752760572	0.5174626329351832	ISG15
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	11/983	0.6149834715566465	0.7046546260900544	0	0	0.9451851851851852	0.4595111228751411	MMP12;HES6;MED11;HEYL;EGR4;HSPA5;CXCR3;NUCKS1;KLF14;GATA1;ZNF750
Regulation of Neuron Projection Development (GO:0010975)	2/176	0.6172769414395771	0.7046546260900544	0	0	0.9622752726201002	0.4642376808537416	FKBP4;MT3
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	1/81	0.618414942958971	0.7046546260900544	0	0	1.0470212765957447	0.5031938375848545	MT3
Sterol Homeostasis (GO:0055092)	1/81	0.618414942958971	0.7046546260900544	0	0	1.0470212765957447	0.5031938375848545	APOA1
Wound Healing (GO:0042060)	1/81	0.618414942958971	0.7046546260900544	0	0	1.0470212765957447	0.5031938375848545	MMP12
Positive Regulation of Organelle Organization (GO:0010638)	1/81	0.618414942958971	0.7046546260900544	0	0	1.0470212765957447	0.5031938375848545	MMP9
Regulation of Catabolic Process (GO:0009894)	1/81	0.618414942958971	0.7046546260900544	0	0	1.0470212765957447	0.5031938375848545	HSPB1
Negative Regulation of Cell Cycle (GO:0045786)	1/81	0.618414942958971	0.7046546260900544	0	0	1.0470212765957447	0.5031938375848545	BMP7
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	3/270	0.6203264534635646	0.7062093927878853	0	0	0.9402035009885712	0.4489560112059862	IFIT5;HSPB1;PRL
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)	1/82	0.6229359413950492	0.7085553306969238	0	0	1.0340425531914894	0.4894243232024396	HSPB1
Organophosphate Metabolic Process (GO:0019637)	1/83	0.6274035993425229	0.7130088439711242	0	0	1.021380384016606	0.4761320383053423	NUDT5
Metal Ion Transport (GO:0030001)	2/180	0.629494283836551	0.7147556028434365	0	0	0.940459041582637	0.43528065778005925	SLC13A1;CHORDC1
Monoatomic Cation Homeostasis (GO:0055080)	1/84	0.6318185434748718	0.7167642703216691	0	0	1.009023327351961	0.4632961290074889	MT3
Carbohydrate Metabolic Process (GO:0005975)	1/85	0.6361813931486027	0.7198161074100315	0	0	0.9969604863221884	0.4508968614002723	XYLB
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	1/85	0.6361813931486027	0.7198161074100315	0	0	0.9969604863221884	0.4508968614002723	HSPB1
Regulation of Cell Division (GO:0051302)	1/85	0.6361813931486027	0.7198161074100315	0	0	0.9969604863221884	0.4508968614002723	CDK2AP2
Positive Regulation of Catabolic Process (GO:0009896)	2/183	0.6384575301679454	0.7217589066959873	0	0	0.9247296595362894	0.4149263098755254	HSP90AA1;CNOT7
Epidermis Development (GO:0008544)	1/86	0.6404927604785448	0.7234262062797912	0	0	0.9851814768460576	0.4389155498252452	ZNF750
Proteasomal Protein Catabolic Process (GO:0010498)	4/372	0.6424529251377541	0.7250058796790565	0	0	0.9087331334332832	0.4020796372034425	HSPA5;UBXN10;DNAJB9;HSP90B1
Calcium Ion Transmembrane Transport (GO:0070588)	1/87	0.6447532504758053	0.7269663287024146	0	0	0.97367639782286	0.4273344903890922	P2RX4
Regulation of Type II Interferon Production (GO:0032649)	1/88	0.6489634608722067	0.7304375135013241	0	0	0.9624358033749084	0.4161368998387025	ISG15
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	1/88	0.6489634608722067	0.7304375135013241	0	0	0.9624358033749084	0.4161368998387025	HSPBP1
