Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of humoral immune response (GO:0002920)	1/54	0.29906162642283773	0.394998846184396	0	0	2.876052249637155	3.471698829323926	CFB
negative regulation of viral genome replication (GO:0045071)	1/54	0.29906162642283773	0.394998846184396	0	0	2.876052249637155	3.471698829323926	ISG15
glycosaminoglycan metabolic process (GO:0030203)	1/54	0.29906162642283773	0.394998846184396	0	0	2.876052249637155	3.471698829323926	GPC6
striated muscle contraction (GO:0006941)	1/54	0.29906162642283773	0.394998846184396	0	0	2.876052249637155	3.471698829323926	TCAP
unsaturated fatty acid metabolic process (GO:0033559)	1/54	0.29906162642283773	0.394998846184396	0	0	2.876052249637155	3.471698829323926	ALOX5
cellular protein-containing complex assembly (GO:0034622)	2/168	0.30138004232050863	0.397230837844758	0	0	1.840198001307556	2.2071025887324356	HSP90AA1;HSPA4
DNA-templated transcription, initiation (GO:0006352)	2/168	0.30138004232050863	0.397230837844758	0	0	1.840198001307556	2.2071025887324356	NPPA;POLR2H
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	1/55	0.3036651952121775	0.39816681197945264	0	0	2.822649572649573	3.364117074082027	MMP9
regulation of cardiac conduction (GO:1903779)	1/55	0.3036651952121775	0.39816681197945264	0	0	2.822649572649573	3.364117074082027	NPPA
regulation of gene silencing by RNA (GO:0060966)	1/55	0.3036651952121775	0.39816681197945264	0	0	2.822649572649573	3.364117074082027	POLR2H
regulation of posttranscriptional gene silencing (GO:0060147)	1/55	0.3036651952121775	0.39816681197945264	0	0	2.822649572649573	3.364117074082027	POLR2H
triglyceride metabolic process (GO:0006641)	1/55	0.3036651952121775	0.39816681197945264	0	0	2.822649572649573	3.364117074082027	FABP2
regulation of cell cycle (GO:0051726)	3/296	0.30656482574569127	0.40155226916326814	0	0	1.5659129692832765	1.8514196842181003	CHEK1;TTLL12;BMP7
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	1/56	0.3082387582984377	0.40207821515915926	0	0	2.771188811188811	3.2613583703120255	CNOT7
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/56	0.3082387582984377	0.40207821515915926	0	0	2.771188811188811	3.2613583703120255	CNOT7
glycosaminoglycan catabolic process (GO:0006027)	1/56	0.3082387582984377	0.40207821515915926	0	0	2.771188811188811	3.2613583703120255	GPC6
positive regulation of interleukin-1 beta production (GO:0032731)	1/56	0.3082387582984377	0.40207821515915926	0	0	2.771188811188811	3.2613583703120255	HSPB1
arachidonic acid metabolic process (GO:0019369)	1/57	0.31278250973806404	0.4054944536501671	0	0	2.721565934065934	3.163132351195512	ALOX5
regulation of reactive oxygen species metabolic process (GO:2000377)	1/57	0.31278250973806404	0.4054944536501671	0	0	2.721565934065934	3.163132351195512	ALOX5
renal system development (GO:0072001)	1/57	0.31278250973806404	0.4054944536501671	0	0	2.721565934065934	3.163132351195512	REN
positive regulation of interferon-gamma production (GO:0032729)	1/57	0.31278250973806404	0.4054944536501671	0	0	2.721565934065934	3.163132351195512	ISG15
icosanoid metabolic process (GO:0006690)	1/57	0.31278250973806404	0.4054944536501671	0	0	2.721565934065934	3.163132351195512	ALOX5
ribosomal large subunit biogenesis (GO:0042273)	1/57	0.31278250973806404	0.4054944536501671	0	0	2.721565934065934	3.163132351195512	GTF3A
extracellular matrix organization (GO:0030198)	3/300	0.3137273217147594	0.4063025969748524	0	0	1.5445075757575757	1.790441173585107	SERPINH1;CAPG;MMP9
cation transport (GO:0006812)	2/174	0.31585495151582393	0.4079989379190846	0	0	1.775464214890932	2.046173123062374	SLC5A9;KCNJ1
regulation of calcium ion transport (GO:0051924)	1/58	0.3172966423848577	0.4079989379190846	0	0	2.6736842105263157	3.069170665465753	P2RX4
negative regulation of neuron projection development (GO:0010977)	1/58	0.3172966423848577	0.4079989379190846	0	0	2.6736842105263157	3.069170665465753	FKBP4
chordate embryonic development (GO:0043009)	1/58	0.3172966423848577	0.4079989379190846	0	0	2.6736842105263157	3.069170665465753	BMP7
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	1/58	0.3172966423848577	0.4079989379190846	0	0	2.6736842105263157	3.069170665465753	BMP7
regulation of phagocytosis (GO:0050764)	1/58	0.3172966423848577	0.4079989379190846	0	0	2.6736842105263157	3.069170665465753	APOA1
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	1/58	0.3172966423848577	0.4079989379190846	0	0	2.6736842105263157	3.069170665465753	APOA1
protein polymerization (GO:0051258)	1/59	0.32178134786200596	0.4125067177460198	0	0	2.627453580901857	2.979224969691473	MSRB1
phospholipid transport (GO:0015914)	1/59	0.32178134786200596	0.4125067177460198	0	0	2.627453580901857	2.979224969691473	APOA1
response to reactive oxygen species (GO:0000302)	1/59	0.32178134786200596	0.4125067177460198	0	0	2.627453580901857	2.979224969691473	MMP9
negative regulation of immune response (GO:0050777)	2/178	0.32546920591785894	0.41610831077334515	0	0	1.7347603946441157	1.947246732338217	PTH;RXFP2
regulation of translation (GO:0006417)	2/178	0.32546920591785894	0.41610831077334515	0	0	1.7347603946441157	1.947246732338217	CNOT7;HSPB1
Notch signaling pathway (GO:0007219)	1/60	0.32623681643701347	0.41610831077334515	0	0	2.5827900912646675	2.8930651345761484	HES3
peptidyl-threonine phosphorylation (GO:0018107)	1/60	0.32623681643701347	0.41610831077334515	0	0	2.5827900912646675	2.8930651345761484	CHEK1
ribonucleoprotein complex biogenesis (GO:0022613)	1/60	0.32623681643701347	0.41610831077334515	0	0	2.5827900912646675	2.8930651345761484	GTF3A
protein stabilization (GO:0050821)	2/179	0.3278675887480608	0.41776676630801296	0	0	1.7248718959400866	1.923483037871514	HSP90AA1;APOA1
B cell differentiation (GO:0030183)	1/61	0.3306632373744845	0.4192159799812923	0	0	2.539615384615385	2.8104776349330467	DNAJB9
pattern recognition receptor signaling pathway (GO:0002221)	1/61	0.3306632373744845	0.4192159799812923	0	0	2.539615384615385	2.8104776349330467	HSP90B1
positive regulation of DNA biosynthetic process (GO:2000573)	1/61	0.3306632373744845	0.4192159799812923	0	0	2.539615384615385	2.8104776349330467	HSP90AA1
iron ion homeostasis (GO:0055072)	1/61	0.3306632373744845	0.4192159799812923	0	0	2.539615384615385	2.8104776349330467	B2M
protein lipidation (GO:0006497)	1/61	0.3306632373744845	0.4192159799812923	0	0	2.539615384615385	2.8104776349330467	PIGP
negative regulation of cytokine production (GO:0001818)	2/182	0.33504910712102853	0.4230937555871678	0	0	1.695865633074935	1.8543920481373335	APOA1;ISG15
negative regulation of kinase activity (GO:0033673)	1/62	0.3350607985306605	0.4230937555871678	0	0	2.4978562421185373	2.731264111042341	HSPB1
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	1/62	0.3350607985306605	0.4230937555871678	0	0	2.4978562421185373	2.731264111042341	CIDEB
positive regulation of interleukin-1 production (GO:0032732)	1/62	0.3350607985306605	0.4230937555871678	0	0	2.4978562421185373	2.731264111042341	HSPB1
negative regulation of endopeptidase activity (GO:0010951)	1/63	0.3394296866616383	0.42690460093563265	0	0	2.4574441687344915	2.6552400701818284	SERPINH1
negative regulation of peptidase activity (GO:0010466)	1/63	0.3394296866616383	0.42690460093563265	0	0	2.4574441687344915	2.6552400701818284	SERPINH1
cellular response to reactive oxygen species (GO:0034614)	1/63	0.3394296866616383	0.42690460093563265	0	0	2.4574441687344915	2.6552400701818284	MMP9
positive regulation of Ras protein signal transduction (GO:0046579)	1/63	0.3394296866616383	0.42690460093563265	0	0	2.4574441687344915	2.6552400701818284	APOA1
protein secretion (GO:0009306)	1/64	0.34377008725903546	0.4306495443958581	0	0	2.418315018315018	2.582233720987442	PDIA4
lipid homeostasis (GO:0055088)	1/64	0.34377008725903546	0.4306495443958581	0	0	2.418315018315018	2.582233720987442	APOA1
pre-replicative complex assembly (GO:0036388)	1/64	0.34377008725903546	0.4306495443958581	0	0	2.418315018315018	2.582233720987442	MCM5
protein catabolic process (GO:0030163)	1/64	0.34377008725903546	0.4306495443958581	0	0	2.418315018315018	2.582233720987442	HSP90AA1
BMP signaling pathway (GO:0030509)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	BMP7
regulation of cell-matrix adhesion (GO:0001952)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	PLAU
regulation of cellular catabolic process (GO:0031329)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	HSPB1
cellular response to type I interferon (GO:0071357)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	ISG15
inorganic anion transmembrane transport (GO:0098661)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	ANO9
steroid biosynthetic process (GO:0006694)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	CYP46A1
type I interferon signaling pathway (GO:0060337)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	ISG15
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	1/65	0.34808218466161406	0.4326213189894594	0	0	2.3804086538461537	2.512084920173941	CNOT7
regulation of mitotic cell cycle phase transition (GO:1901990)	2/188	0.34934440646821713	0.4336086875181556	0	0	1.6406601650412602	1.725477382397879	HSP90AA1;DYNLL1
transcription by RNA polymerase II (GO:0006366)	3/320	0.349562699826741	0.4336086875181556	0	0	1.445583596214511	1.5194129255529392	NPPA;NABP1;POLR2H
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	3/321	0.3513521173357813	0.43495198130411294	0	0	1.440964033018868	1.5071999262309657	HSPA5;DNAJB9;HSP90B1
regulation of protein localization (GO:0032880)	1/66	0.3523661620691548	0.43495198130411294	0	0	2.3436686390532544	2.444644221713126	HSP90AA1
ERBB signaling pathway (GO:0038127)	1/66	0.3523661620691548	0.43495198130411294	0	0	2.3436686390532544	2.444644221713126	HSP90AA1
positive regulation of cell cycle (GO:0045787)	1/66	0.3523661620691548	0.43495198130411294	0	0	2.3436686390532544	2.444644221713126	CHEK1
positive regulation of cell death (GO:0010942)	1/66	0.3523661620691548	0.43495198130411294	0	0	2.3436686390532544	2.444644221713126	CIDEB
cellular response to oxygen-containing compound (GO:1901701)	3/323	0.3549294376625359	0.43768859434677593	0	0	1.4318115234375	1.4831223169603125	P2RX4;MMP9;HSP90B1
anion transmembrane transport (GO:0098656)	1/67	0.3566222013839577	0.43806653308972066	0	0	2.308041958041958	2.379772017624197	SLC13A1
regulation of gene silencing by miRNA (GO:0060964)	1/67	0.3566222013839577	0.43806653308972066	0	0	2.308041958041958	2.379772017624197	POLR2H
peptidyl-threonine modification (GO:0018210)	1/67	0.3566222013839577	0.43806653308972066	0	0	2.308041958041958	2.379772017624197	CHEK1
transcription elongation from RNA polymerase II promoter (GO:0006368)	1/67	0.3566222013839577	0.43806653308972066	0	0	2.308041958041958	2.379772017624197	POLR2H
regulation of translational initiation (GO:0006446)	1/68	0.3608504834564241	0.4419719099698838	0	0	2.2734787600459243	2.3173377567270332	HSPB1
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/68	0.3608504834564241	0.4419719099698838	0	0	2.2734787600459243	2.3173377567270332	CNOT7
interferon-gamma-mediated signaling pathway (GO:0060333)	1/68	0.3608504834564241	0.4419719099698838	0	0	2.2734787600459243	2.3173377567270332	B2M
negative regulation of macromolecule metabolic process (GO:0010605)	2/194	0.36353730577113685	0.4448317081265411	0	0	1.58890503875969	1.6077706769825335	CNOT7;PTH
cell chemotaxis (GO:0060326)	1/69	0.36505118796267055	0.4449611394260517	0	0	2.2399321266968326	2.257219237966515	CXCR3
cellular response to calcium ion (GO:0071277)	1/69	0.36505118796267055	0.4449611394260517	0	0	2.2399321266968326	2.257219237966515	CLIC4
DNA-templated transcription, elongation (GO:0006354)	1/69	0.36505118796267055	0.4449611394260517	0	0	2.2399321266968326	2.257219237966515	POLR2H
positive regulation of protein polymerization (GO:0032273)	1/69	0.36505118796267055	0.4449611394260517	0	0	2.2399321266968326	2.257219237966515	HSP90AA1
carbohydrate homeostasis (GO:0033500)	1/70	0.3692244932955234	0.4481865234596029	0	0	2.2073578595317724	2.1993019679968873	ALOX5
negative regulation of viral process (GO:0048525)	1/70	0.3692244932955234	0.4481865234596029	0	0	2.2073578595317724	2.1993019679968873	ISG15
DNA-templated transcription, termination (GO:0006353)	1/70	0.3692244932955234	0.4481865234596029	0	0	2.2073578595317724	2.1993019679968873	POLR2H
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	0.3692244932955234	0.4481865234596029	0	0	2.2073578595317724	2.1993019679968873	P2RX4
negative regulation of intracellular signal transduction (GO:1902532)	2/198	0.372935675611811	0.4481865234596029	0	0	1.5561619996835945	1.5349193389941884	BMP7;MMP9
regulation of signal transduction (GO:0009966)	2/198	0.372935675611811	0.4481865234596029	0	0	1.5561619996835945	1.5349193389941884	RGS2;NUCKS1
protein tetramerization (GO:0051262)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	B2M
regulation of endopeptidase activity (GO:0052548)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	SERPINH1
cellular response to BMP stimulus (GO:0071773)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	BMP7
regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	GATA1
cholesterol homeostasis (GO:0042632)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	APOA1
nucleic acid metabolic process (GO:0090304)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	POLR2H
fatty acid biosynthetic process (GO:0006633)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	ALOX5
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	HSP90AA1
gland development (GO:0048732)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	PRL
myeloid leukocyte differentiation (GO:0002573)	1/71	0.3733705769010774	0.4481865234596029	0	0	2.1757142857142857	2.1434785738462874	MMP9
positive regulation of cell population proliferation (GO:0008284)	4/474	0.37654192447478085	0.45098948325864663	0	0	1.299983246775004	1.2697272868727667	TIPIN;CNOT7;EGR4;PRL
Fc-gamma receptor signaling pathway (GO:0038094)	1/72	0.3774896149427596	0.45098948325864663	0	0	2.144962080173348	2.089648271564957	HSP90AA1
response to ionizing radiation (GO:0010212)	1/72	0.3774896149427596	0.45098948325864663	0	0	2.144962080173348	2.089648271564957	NABP1
sterol homeostasis (GO:0055092)	1/72	0.3774896149427596	0.45098948325864663	0	0	2.144962080173348	2.089648271564957	APOA1
positive regulation of secretion by cell (GO:1903532)	1/72	0.3774896149427596	0.45098948325864663	0	0	2.144962080173348	2.089648271564957	P2RX4
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	B2M
regulation of hydrolase activity (GO:0051336)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	APOA1
defense response to Gram-negative bacterium (GO:0050829)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	MR1
endoplasmic reticulum organization (GO:0007029)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	TRAM2
regulation of Rho protein signal transduction (GO:0035023)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	APOA1
insulin receptor signaling pathway (GO:0008286)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	ATP6V0E1
transcription-coupled nucleotide-excision repair (GO:0006283)	1/73	0.3815817824645011	0.45288204040857216	0	0	2.1150641025641024	2.037716378427825	POLR2H
generation of neurons (GO:0048699)	2/202	0.38227886557300383	0.45302800036556984	0	0	1.5247286821705426	1.4661866056690565	HES6;HES3
regulation of cell population proliferation (GO:0042127)	6/764	0.3847467835878136	0.45302800036556984	0	0	1.2101952506596303	1.155942035459481	TIPIN;CNOT7;EGR4;CDCA7;PRL;S100A11
proteolysis involved in cellular protein catabolic process (GO:0051603)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	ISG15
negative regulation of protein binding (GO:0032091)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	B2M
cellular response to amino acid starvation (GO:0034198)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	ATP6V0E1
NIK/NF-kappaB signaling (GO:0038061)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	ZFP91
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	CNOT7
regulation of peptide hormone secretion (GO:0090276)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	ALOX5
regulation of stress fiber assembly (GO:0051492)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	APOA1
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	HSP90AA1
mitotic nuclear division (GO:0140014)	1/74	0.38564725347575407	0.45302800036556984	0	0	2.085985247629083	1.987593867677253	SMC1A
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/75	0.3896862007199225	0.4569233373933043	0	0	2.0576923076923075	1.9391969628488115	GATA1
response to amino acid starvation (GO:1990928)	1/75	0.3896862007199225	0.4569233373933043	0	0	2.0576923076923075	1.9391969628488115	ATP6V0E1
actomyosin structure organization (GO:0031032)	1/76	0.3936987960431698	0.45908499732397906	0	0	2.030153846153846	1.8924467629967627	TCAP
regulation of cell division (GO:0051302)	1/76	0.3936987960431698	0.45908499732397906	0	0	2.030153846153846	1.8924467629967627	CDK2AP2
cellular response to hormone stimulus (GO:0032870)	1/76	0.3936987960431698	0.45908499732397906	0	0	2.030153846153846	1.8924467629967627	GATA1
positive regulation of growth (GO:0045927)	1/76	0.3936987960431698	0.45908499732397906	0	0	2.030153846153846	1.8924467629967627	AGR2
water-soluble vitamin metabolic process (GO:0006767)	1/76	0.3936987960431698	0.45908499732397906	0	0	2.030153846153846	1.8924467629967627	ACP5
regulation of protein kinase B signaling (GO:0051896)	2/207	0.3938750063329707	0.45908499732397906	0	0	1.4871620344110421	1.3856210835932536	HSP90AA1;P2RX4
post-translational protein modification (GO:0043687)	3/345	0.3940721693801561	0.45908499732397906	0	0	1.3381990131578947	1.2461593115366358	APOA1;PDIA6;HSP90B1
phosphatidylcholine metabolic process (GO:0046470)	1/77	0.39768520999592366	0.46159238331941926	0	0	2.0033400809716597	1.847268902960126	APOA1
inorganic cation import across plasma membrane (GO:0098659)	1/77	0.39768520999592366	0.46159238331941926	0	0	2.0033400809716597	1.847268902960126	KCNJ1
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/77	0.39768520999592366	0.46159238331941926	0	0	2.0033400809716597	1.847268902960126	HSPBP1
positive regulation of tumor necrosis factor production (GO:0032760)	1/77	0.39768520999592366	0.46159238331941926	0	0	2.0033400809716597	1.847268902960126	HSPB1
negative regulation of apoptotic signaling pathway (GO:2001234)	1/78	0.40164561203881466	0.4653346045985901	0	0	1.9772227772227773	1.803593238343446	MMP9
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	0.40164561203881466	0.4653346045985901	0	0	1.9772227772227773	1.803593238343446	B2M
phosphate-containing compound metabolic process (GO:0006796)	2/212	0.40537324901120714	0.46817656239483135	0	0	1.451384274640089	1.3105231256809875	NUDT5;XYLB
axon development (GO:0061564)	1/79	0.4055801707455224	0.46817656239483135	0	0	1.951775147928994	1.7613535560282274	PLP1
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	1/79	0.4055801707455224	0.46817656239483135	0	0	1.951775147928994	1.7613535560282274	HSPBP1
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	1/79	0.4055801707455224	0.46817656239483135	0	0	1.951775147928994	1.7613535560282274	HSPBP1
negative regulation of cell cycle (GO:0045786)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	BMP7
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	GATA1
regulation of fat cell differentiation (GO:0045598)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	ALOX5
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	BMP7
regulation of organelle organization (GO:0033043)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	CLIC4
regulation of protein localization to plasma membrane (GO:1903076)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	AGR2
positive regulation of cell adhesion (GO:0045785)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	AGR2
response to interferon-gamma (GO:0034341)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	GBP6
skin development (GO:0043588)	1/80	0.4094890533403055	0.4688352929548425	0	0	1.9269717624148004	1.720487310971666	CLIC4
positive regulation of protein modification process (GO:0031401)	2/214	0.4099438206520952	0.4689312120400437	0	0	1.4375457071815123	1.2819100389414764	HSP90AA1;MMP9
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	1/81	0.41337242618858927	0.4724256299298163	0	0	1.9027884615384616	1.6809353792517892	HSPB1
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/82	0.41723045440387496	0.47468883381322946	0	0	1.8792022792022791	1.6426418344463662	CCNE1
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	0.41723045440387496	0.47468883381322946	0	0	1.8792022792022791	1.6426418344463662	RGS2
regulation of gene expression, epigenetic (GO:0040029)	1/82	0.41723045440387496	0.47468883381322946	0	0	1.8792022792022791	1.6426418344463662	POLR2H
ephrin receptor signaling pathway (GO:0048013)	1/82	0.41723045440387496	0.47468883381322946	0	0	1.8792022792022791	1.6426418344463662	MMP9
positive regulation of protein ubiquitination (GO:0031398)	1/82	0.41723045440387496	0.47468883381322946	0	0	1.8792022792022791	1.6426418344463662	HSPBP1
regulation of defense response (GO:0031347)	1/83	0.42106330223634186	0.4777594380850414	0	0	1.8561913696060035	1.6055537376823723	ALOX5
regulation of osteoblast differentiation (GO:0045667)	1/83	0.42106330223634186	0.4777594380850414	0	0	1.8561913696060035	1.6055537376823723	BMP7
epidermis development (GO:0008544)	1/83	0.42106330223634186	0.4777594380850414	0	0	1.8561913696060035	1.6055537376823723	ZNF750
spindle assembly (GO:0051225)	1/84	0.42487113264784415	0.4812160498807124	0	0	1.833734939759036	1.569620947250916	SMC1A
lymphocyte differentiation (GO:0030098)	1/84	0.42487113264784415	0.4812160498807124	0	0	1.833734939759036	1.569620947250916	DNAJB9
transcription, DNA-templated (GO:0006351)	2/221	0.425805188978693	0.4818422192202936	0	0	1.3911011999575236	1.1876851180085306	GTF3A;POLR2H
B cell activation (GO:0042113)	1/85	0.4286541078283712	0.48376677883487607	0	0	1.8118131868131868	1.534795938460661	DNAJB9
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	1/85	0.4286541078283712	0.48376677883487607	0	0	1.8118131868131868	1.534795938460661	ERGIC1
positive regulation of protein catabolic process (GO:0045732)	1/85	0.4286541078283712	0.48376677883487607	0	0	1.8118131868131868	1.534795938460661	HSP90AA1
negative regulation of cellular amide metabolic process (GO:0034249)	1/86	0.43241238866754017	0.4867045941903568	0	0	1.7904072398190043	1.5010336413104233	CNOT7
regulation of interferon-gamma production (GO:0032649)	1/86	0.43241238866754017	0.4867045941903568	0	0	1.7904072398190043	1.5010336413104233	ISG15
positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	0.43241238866754017	0.4867045941903568	0	0	1.7904072398190043	1.5010336413104233	HSPBP1
protein transport (GO:0015031)	3/369	0.43606604202065985	0.4895992139295892	0	0	1.2489113729508197	1.036548449604455	ATP6V0E1;PDIA4;HSP90B1
calcium ion transmembrane transport (GO:0070588)	1/87	0.4361461351936056	0.4895992139295892	0	0	1.769499105545617	1.4682912860531891	P2RX4
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	0.4361461351936056	0.4895992139295892	0	0	1.769499105545617	1.4682912860531891	CHEK1
sensory perception of mechanical stimulus (GO:0050954)	1/88	0.4398555062916063	0.49288773045442413	0	0	1.7490716180371353	1.436528262928994	P2RX4
positive regulation of neuron projection development (GO:0010976)	1/88	0.4398555062916063	0.49288773045442413	0	0	1.7490716180371353	1.436528262928994	BMP7
regulation of cation channel activity (GO:2001257)	1/89	0.4435406599599452	0.4956988454371094	0	0	1.7291083916083916	1.405705989819677	MMP9
collagen fibril organization (GO:0030199)	1/89	0.4435406599599452	0.4956988454371094	0	0	1.7291083916083916	1.405705989819677	SERPINH1
transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	0.4435406599599452	0.4956988454371094	0	0	1.7291083916083916	1.405705989819677	APOA1
negative regulation of protein kinase activity (GO:0006469)	1/90	0.4472017530075081	0.4980290888118856	0	0	1.709593777009507	1.375787791489654	HSPB1
negative regulation of translation (GO:0017148)	1/90	0.4472017530075081	0.4980290888118856	0	0	1.709593777009507	1.375787791489654	CNOT7
sodium ion transport (GO:0006814)	1/90	0.4472017530075081	0.4980290888118856	0	0	1.709593777009507	1.375787791489654	SLC5A9
protein complex oligomerization (GO:0051259)	1/90	0.4472017530075081	0.4980290888118856	0	0	1.709593777009507	1.375787791489654	MAT2A
regulation of autophagy (GO:0010506)	2/231	0.448077282393625	0.4985648635083996	0	0	1.3296773975153178	1.0674511277096193	ATP6V0E1;HSPB1
regulation of stem cell differentiation (GO:2000736)	1/91	0.45083894134441127	0.5003164371021386	0	0	1.6905128205128206	1.346738785032599	GATA1
toll-like receptor signaling pathway (GO:0002224)	1/91	0.45083894134441127	0.5003164371021386	0	0	1.6905128205128206	1.346738785032599	HSP90B1
positive regulation of transport (GO:0051050)	1/91	0.45083894134441127	0.5003164371021386	0	0	1.6905128205128206	1.346738785032599	APOA1
negative regulation of cell population proliferation (GO:0008285)	3/379	0.4532585445615207	0.5025603511629492	0	0	1.2150723071808511	0.9614776981163552	CNOT7;B2M;S100A11
positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.45445237990743537	0.5030015833651473	0	0	1.6718512256973797	1.318525774673755	BMP7
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	0.45445237990743537	0.5030015833651473	0	0	1.6718512256973797	1.318525774673755	BMP7
regulation of epithelial cell proliferation (GO:0050678)	1/93	0.4580422225383953	0.5060886095179472	0	0	1.6535953177257523	1.2911171539636297	B2M
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	0.4580422225383953	0.5060886095179472	0	0	1.6535953177257523	1.2911171539636297	HSP90AA1
negative regulation of cellular protein metabolic process (GO:0032269)	1/94	0.4616086222221189	0.5095836668024089	0	0	1.6357320099255583	1.2644828133338064	CNOT7
