Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Small Molecule Metabolic Process (GO:0062013)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	APOA1
Transcription Initiation at RNA Polymerase III Promoter (GO:0006384)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	POLR2H
Male Gamete Generation (GO:0048232)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	HSPA2
Translesion Synthesis (GO:0019985)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	POLN
Metanephros Development (GO:0001656)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	BMP7
Protein Activation Cascade (GO:0072376)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	F13B
Negative Regulation of ERBB Signaling Pathway (GO:1901185)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	NPPA
Bile Acid Biosynthetic Process (GO:0006699)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	CYP46A1
Cardiac Conduction System Development (GO:0003161)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	NPPA
Cardiac Muscle Cell Development (GO:0055013)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	TCAP
Negative Regulation of Protein Transport (GO:0051224)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	DPH3
DNA Replication Checkpoint Signaling (GO:0000076)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	TIPIN
Dopaminergic Neuron Differentiation (GO:0071542)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	MANF
ERK1 and ERK2 Cascade (GO:0070371)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	APOA1
Regulation of Protein Processing (GO:0070613)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	PLAU
Porphyrin-containing Compound Biosynthetic Process (GO:0006779)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	TMEM14C
Positive Regulation of D-glucose Import Across Plasma Membrane (GO:0046326)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	PTH
Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	HSP90B1
Positive Regulation of Extracellular Matrix Organization (GO:1903055)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	PLAU
Icosanoid Biosynthetic Process (GO:0046456)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	ALOX5
Skeletal Muscle Contraction (GO:0003009)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	TCAP
Long-chain Fatty Acid Biosynthetic Process (GO:0042759)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	ALOX5
Transcription by RNA Polymerase I (GO:0006360)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	POLR2H
Macrophage Differentiation (GO:0030225)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	MMP9
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	HSP90AA1
Triglyceride Catabolic Process (GO:0019433)	1/26	0.15715057276342775	0.3123644307216724	0	0	6.105846153846154	11.29917891851374	FABP2
DNA Replication (GO:0006260)	2/108	0.1577588310879498	0.3124731935057813	0	0	2.890595290332017	5.338027050420404	CHEK1;MCM5
Steroid Metabolic Process (GO:0008202)	2/108	0.1577588310879498	0.3124731935057813	0	0	2.890595290332017	5.338027050420404	RDH5;CYP46A1
Positive Regulation of Vasculature Development (GO:1904018)	2/110	0.1623580764066612	0.31557376308903656	0	0	2.8367786391042205	5.157124662419324	CXCR3;HSPB1
Amyloid Fibril Formation (GO:1990000)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	B2M
Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	B2M
Negative Regulation of Osteoclast Differentiation (GO:0045671)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	KISS1R
Regulation of Neuroinflammatory Response (GO:0150077)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	MMP9
Fatty Acid Derivative Biosynthetic Process (GO:1901570)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	ALOX5
Fatty-acyl-CoA Biosynthetic Process (GO:0046949)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	ACSL6
GPI Anchor Biosynthetic Process (GO:0006506)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	PIGP
GPI Anchor Metabolic Process (GO:0006505)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	PIGP
Sterol Transport (GO:0015918)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	APOA1
Positive Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051281)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	CXCR3
Negative Chemotaxis (GO:0050919)	1/27	0.16267841463048652	0.31557376308903656	0	0	5.870710059171597	10.661091720478288	APOA1
Negative Regulation of Catabolic Process (GO:0009895)	2/111	0.16466686953321627	0.3169686857982092	0	0	2.810610909608136	5.069866577507228	PPP1R3B;CIDEC
Neuron Projection Development (GO:0031175)	3/214	0.16564250906104078	0.3169686857982092	0	0	2.1835752369668247	3.925900954686727	PLP1;BMP7;MANF
Actin Filament Polymerization (GO:0030041)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	MSRB1
Acylglycerol Homeostasis (GO:0055090)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	APOA1
Regulation of DNA Binding (GO:0051101)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	MMP9
Regulation of Blood Coagulation (GO:0030193)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	PLAU
Regulation of Cholesterol Metabolic Process (GO:0090181)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	APOA1
Cardiac Muscle Cell Differentiation (GO:0055007)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	TCAP
Negative Regulation of Neurogenesis (GO:0050768)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	B2M
Regulation of Cytokine Production Involved in Immune Response (GO:0002718)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	APOA1
Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	CNOT7
ER-nucleus Signaling Pathway (GO:0006984)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	MANF
Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	ALOX5
Positive Regulation of Erythrocyte Differentiation (GO:0045648)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	GATA1
Response to Zinc Ion (GO:0010043)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	P2RX4
Host-mediated Perturbation of Viral Transcription (GO:0043921)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	NUCKS1
MiRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195)	1/28	0.16817027705325713	0.3169686857982092	0	0	5.652991452991453	10.078030260645932	CNOT7
Antigen Processing and Presentation of Peptide Antigen via MHC Class II (GO:0002495)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	B2M
Negative Regulation of Interleukin-1 Beta Production (GO:0032691)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	APOA1
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	GATA1
DNA Damage Tolerance (GO:0006301)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	POLN
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	HSP90AA1
Positive Regulation of Cell Communication (GO:0010647)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	KISS1R
Positive Regulation of Defense Response to Virus by Host (GO:0002230)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	HSP90AA1
Telomere Maintenance via Telomere Lengthening (GO:0010833)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	HSP90AA1
Positive Regulation of Viral Genome Replication (GO:0045070)	1/29	0.1736263924012151	0.3224082187844932	0	0	5.4508241758241764	9.543572555804772	CNOT7
Protein Maturation (GO:0051604)	3/221	0.17688564770885457	0.3260387959789032	0	0	2.112707855504587	3.659742013746745	HSP90AA1;DNAJB11;CFB
Negative Regulation of Cytoskeleton Organization (GO:0051494)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	FKBP4
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	NPPA
Regulation of Calcium Ion Transmembrane Transport (GO:1903169)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	NPPA
Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	BMP7
Regulation of Immunoglobulin Production (GO:0002637)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	DNAJB9
Regulation of Lipid Catabolic Process (GO:0050994)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	CIDEC
Regulation of Long-Term Synaptic Potentiation (GO:1900271)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	CYP46A1
Non-canonical NF-kappaB Signal Transduction (GO:0038061)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	ZFP91
Regulation of Microtubule Polymerization or Depolymerization (GO:0031110)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	FKBP4
Positive Regulation of Rho Protein Signal Transduction (GO:0035025)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	APOA1
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/30	0.17904699159160314	0.3260387959789032	0	0	5.262599469496021	9.052234105349967	HSPB1
Regulation of Androgen Receptor Signaling Pathway (GO:0060765)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	PRMT2
Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	ALOX5
Negative Regulation of Wound Healing (GO:0061045)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	ALOX5
Pigment Biosynthetic Process (GO:0046148)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	TMEM14C
Regulation of Striated Muscle Contraction (GO:0006942)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	P2RX4
Positive Regulation of Calcium Ion Transport (GO:0051928)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	P2RX4
GPI Anchored Protein Biosynthesis (GO:0180046)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	PIGP
Positive Regulation of Cholesterol Transport (GO:0032376)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	APOA1
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	CHEK1
Protein Insertion Into ER Membrane (GO:0045048)	1/31	0.18443230402669897	0.3305143988034018	0	0	5.086923076923077	8.599305090496161	TRAM2
Positive Regulation of Cell Cycle Process (GO:0090068)	2/121	0.188050013362674	0.33531221842236736	0	0	2.57312227216468	4.299809084669551	DYNLL1;DYNLL2
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091)	2/121	0.188050013362674	0.33531221842236736	0	0	2.57312227216468	4.299809084669551	APOA1;BMP7
Acyl-CoA Metabolic Process (GO:0006637)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	ACSL6
Negative Regulation of Blood Coagulation (GO:0030195)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	PLAU
Cardiac Muscle Tissue Morphogenesis (GO:0055008)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	TCAP
Peptide Hormone Processing (GO:0016486)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	REN
Positive Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	RGS2
Positive Regulation of Calcium-Mediated Signaling (GO:0050850)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	P2RX4
Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	1/32	0.18978255763675175	0.33531221842236736	0	0	4.922580645161291	8.18072008774948	ACSL6
Cellular Response to Molecule of Bacterial Origin (GO:0071219)	2/122	0.1904142112645888	0.3359025695589387	0	0	2.5515503875968992	4.231882877866458	B2M;MMP9
Regulation of Protein-Containing Complex Assembly (GO:0043254)	2/123	0.19278247856041375	0.3395497945315244	0	0	2.5303350631046193	4.165419311285365	HSP90AA1;HSPA5
Regulation of Cholesterol Efflux (GO:0010874)	1/33	0.1950979789430415	0.34202735749486624	0	0	4.768509615384615	7.792953006521877	APOA1
Endodermal Cell Differentiation (GO:0035987)	1/33	0.1950979789430415	0.34202735749486624	0	0	4.768509615384615	7.792953006521877	MMP9
Positive Regulation of Locomotion (GO:0040017)	1/33	0.1950979789430415	0.34202735749486624	0	0	4.768509615384615	7.792953006521877	CXCR3
Positive Regulation of Cell Migration (GO:0030335)	4/349	0.19602766120585	0.34312438682388324	0	0	1.7824032865457036	2.9044252661995698	HSPA5;PLAU;GLIPR2;S100A11
Cellular Response to Lipopolysaccharide (GO:0071222)	2/125	0.19753061042224657	0.34381102924676493	0	0	2.488939307997731	4.036715380003251	B2M;MMP9
Protein-containing Complex Organization (GO:0043933)	2/126	0.19991017403470432	0.34381102924676493	0	0	2.4687421855463865	3.974396304262144	TCAP;CAPG
Regulation of Signal Transduction (GO:0009966)	3/235	0.1999720418001036	0.34381102924676493	0	0	1.9838025323275863	3.1930843434346294	RGS2;PLAU;NUCKS1
Regulation of G0 to G1 Transition (GO:0070316)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	CHEK1
Regulation of Bone Resorption (GO:0045124)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	KISS1R
Negative Regulation of Interleukin-1 Production (GO:0032692)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	APOA1
Regulation of Cell Adhesion Mediated by Integrin (GO:0033628)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	PLAU
Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	FKBP4
Chromosome Condensation (GO:0030261)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	H1-6
Collagen Catabolic Process (GO:0030574)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	MMP9
Positive Regulation of D-glucose Transmembrane Transport (GO:0010828)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	PTH
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	CCNE1
Positive Regulation of T Cell Mediated Cytotoxicity (GO:0001916)	1/34	0.2003787929533847	0.34381102924676493	0	0	4.623776223776224	7.432931766422354	MR1
Positive Regulation of Angiogenesis (GO:0045766)	2/127	0.2022932051387908	0.3465690874077312	0	0	2.4488682170542635	3.913382321206443	CXCR3;HSPB1
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	4/354	0.2027357119616238	0.3468009375828383	0	0	1.7564904386951632	2.803098884404353	PRMT2;HSPB1;BMP7;MMP9
Mitotic Sister Chromatid Segregation (GO:0000070)	2/128	0.20467955767325496	0.34701177436166825	0	0	2.429309708379476	3.853637448089936	H3-7;SMC1A
Bile Acid Metabolic Process (GO:0008206)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	CYP46A1
Cardiac Muscle Contraction (GO:0060048)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	TCAP
Regulation of Developmental Growth (GO:0048638)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	AGR2
Organophosphate Biosynthetic Process (GO:0090407)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	DCK
Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042509)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	CNOT7
Positive Regulation of Interleukin-10 Production (GO:0032733)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	ISG15
Host-mediated Activation of Viral Process (GO:0044794)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	NUCKS1
Positive Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	1/35	0.2056252232488539	0.34701177436166825	0	0	4.487556561085973	7.097968534671513	APOA1
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	B2M
Negative Regulation of Endocytosis (GO:0045806)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	B2M
Negative Regulation of Lipid Metabolic Process (GO:0045833)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	CIDEC
Regulation of Cellular Senescence (GO:2000772)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	B2M
Nucleobase-containing Compound Metabolic Process (GO:0006139)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	NUDT5
Diterpenoid Metabolic Process (GO:0016101)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	RDH5
Sarcomere Organization (GO:0045214)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	TCAP
Positive Regulation of Signaling (GO:0023056)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	KISS1R
Triglyceride Homeostasis (GO:0070328)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	APOA1
Vacuolar Acidification (GO:0007035)	1/36	0.21083749200989477	0.35056778862911814	0	0	4.359120879120879	6.785702334197538	ATP6V0E1
Actin Filament Bundle Assembly (GO:0051017)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	HSP90B1
Regulation of D-glucose Import Across Plasma Membrane (GO:0046324)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	PTH
Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	HSPB1
DNA Damage Checkpoint Signaling (GO:0000077)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	CHEK1
Regulation of Muscle Contraction (GO:0006937)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	MYL9
Endoderm Formation (GO:0001706)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	MMP9
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	B2M
Positive Regulation of Immunoglobulin Production (GO:0002639)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	DNAJB9
Sensory Perception of Pain (GO:0019233)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	P2RX4
Sister Chromatid Segregation (GO:0000819)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	SMC1A
Sulfur Compound Biosynthetic Process (GO:0044272)	1/37	0.2160158199701249	0.35345197209604495	0	0	4.237820512820512	6.49405155144787	MAT2A
Glycerophospholipid Biosynthetic Process (GO:0046474)	2/134	0.21905946032886203	0.35668205024745847	0	0	2.3181818181818183	3.5199552709539046	PIGP;APOA1
Acylglycerol Catabolic Process (GO:0046464)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	FABP2
Anterograde Axonal Transport (GO:0008089)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	HSPB1
Negative Regulation of Epithelial to Mesenchymal Transition (GO:0010719)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	ZNF750
Regulation of Defense Response to Virus by Host (GO:0050691)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	HSP90AA1
Negative Regulation of Phosphorylation (GO:0042326)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	DYNLL1
Regulation of Microtubule Cytoskeleton Organization (GO:0070507)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	CDK2AP2
Regulatory ncRNA-mediated Gene Silencing (GO:0031047)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	CNOT7
Intracellular pH Reduction (GO:0051452)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	ATP6V0E1
Positive Regulation of Myeloid Cell Differentiation (GO:0045639)	1/38	0.22116042647143752	0.35668205024745847	0	0	4.123076923076923	6.221174415676765	GATA1
Fatty Acid Metabolic Process (GO:0006631)	2/135	0.221465117115561	0.35668205024745847	0	0	2.300635309203241	3.4681851518099296	ALOX5;ACSL6
Positive Regulation of Developmental Process (GO:0051094)	3/248	0.2220155679135725	0.35705922531969136	0	0	1.877295918367347	2.825344950925451	AGR2;PRL;BMP7
Negative Regulation of Cell-Cell Adhesion (GO:0022408)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	APOA1
Aortic Valve Morphogenesis (GO:0003180)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	NPPA
COPII-coated Vesicle Budding (GO:0090114)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	CIDEB
Negative Regulation of Myeloid Leukocyte Differentiation (GO:0002762)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	KISS1R
Regulation of Erythrocyte Differentiation (GO:0045646)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	GATA1
Regulation of Protein Polymerization (GO:0032271)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	HSP90AA1
Positive Regulation of Carbohydrate Metabolic Process (GO:0045913)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	PTH
Membrane Depolarization (GO:0051899)	1/39	0.2262715293798204	0.35980360094340463	0	0	4.014372469635627	5.965435944563848	P2RX4
Regulation of Cytoskeleton Organization (GO:0051493)	2/139	0.23110858388195463	0.3622654795915195	0	0	2.2330108074463872	3.2710652242786167	CLIC4;CDK2AP2
Cellular Response to Heat (GO:0034605)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	HSP90AA1
Regulation of Release of Cytochrome C From Mitochondria (GO:0090199)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	MMP9
Positive Regulation of DNA Biosynthetic Process (GO:2000573)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	HSP90AA1
Positive Regulation of SMAD Protein Signal Transduction (GO:0060391)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	BMP7
Regulation of Sprouting Angiogenesis (GO:1903670)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	ALOX5
Fatty Acid Transport (GO:0015908)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	FABP2
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	FIBP
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	MMP9
Host-mediated Perturbation of Viral Process (GO:0044788)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	NUCKS1
Male Meiotic Nuclear Division (GO:0007140)	1/40	0.23134934524843717	0.3622654795915195	0	0	3.911242603550296	5.725380155504451	HSPA2
Circulatory System Development (GO:0072359)	2/141	0.23594102590377383	0.3676156015214518	0	0	2.200658078188612	3.1781318489416925	CACYBP;BMP7
Regulation of Response to External Stimulus (GO:0032101)	2/141	0.23594102590377383	0.3676156015214518	0	0	2.200658078188612	3.1781318489416925	P2RX4;ALOX5
Regulation of Sodium Ion Transport (GO:0002028)	1/41	0.23639408919802837	0.3676156015214518	0	0	3.813269230769231	5.499706603575161	P2RX4
Heme Metabolic Process (GO:0042168)	1/41	0.23639408919802837	0.3676156015214518	0	0	3.813269230769231	5.499706603575161	TMEM14C
Positive Regulation of Viral Process (GO:0048524)	1/41	0.23639408919802837	0.3676156015214518	0	0	3.813269230769231	5.499706603575161	CNOT7
Regulation of Cell Adhesion (GO:0030155)	2/142	0.2383594862247032	0.36980643925668666	0	0	2.184828349944629	3.1329898854252516	PLAU;CXCR3
Cilium Assembly (GO:0060271)	3/258	0.2392931153360163	0.36980643925668666	0	0	1.8027573529411764	2.578062094930893	UBXN10;POC1A;DYNLL1
